;Unnamed: 0;datum;url;sentiment;discussielengte;views;auteur;GPS breedtegraad;GPS lengtegraad;bericht tekst;likes count;datum utc;hashtags
77;77;2018-08-15 10:57;https://instagram.com/p/Bmfl75inhVy/;+;4.0;34.0;rachellescholten;51.648762;5.046879;Poor little thing, Efteling, Kaatsheuvel, the Netherlands - 2010                               ;34.0;2018-08-15 08:57:10;eftelingthemepark efteling eftelingpark themepark eftelingfotografie doll dolls dollstagram dollphotography dollcollector themeparklife travel themeparks amusementpark themeparkphotography throwback tbt throwbackthursday throwbackthursdays instagood happy love picoftheday follow followme photography photographysouls photographylovers photographyislife photographylover
78;78;2017-08-24 07:39;https://instagram.com/p/BYKkRych00M/;+;0.0;28.0;elevaterotterdam;;;YEEESS VANAVONS GAAN WE WEER STARTEN MET LESSEN Kom jij ook!?  4 tot 5 uur Moderne aanbiddingsdans kids 6 t/m 11 jaar  5 tot 6 uur hiphop kids 6 t/m 12 jaar 6 tot 7 uur Modern tieners 12 t/m 18 jaar (gaat pas van start bij genoeg aanmeldingen) 7 tot 8 uur Moderne aanbiddingsdans 18+ 8 tot 9 uur hiphop volwassenen 18+  Locatie verlengde moterstraat 6 Rotterdam          ;28.0;2017-08-24 05:39:07;elevate elevatestyle forJesus rotterdam ElevateRotterdam danceforJesus zuid aanbiddingsdans hiphop
80;80;2018-01-29 21:08;https://instagram.com/p/Bei9ZSygKSF/;+;2.0;36.0;djl_dinero;;;Was weer een mooie avond @cafenr10breda afgelopen zaterdag       ;36.0;2018-01-29 20:08:44;djldinero partyhard moombahton feest tropicalvibes billenshakeiets breda
81;81;2017-03-20 09:02;https://instagram.com/p/BR2j6LDAAmR/;0;0.0;19.0;veenmanplus;;;Afgelopen week opende @sieboldhuis de nieuwe  'Ema. Tastbare gebeden'. Vanaf nu en tot en met 11 juni 2017 te zien in het !  Voor de opening verzorgde Veenman+ de  van de .   ;19.0;2017-03-20 08:02:43;tentoonstelling museum productie uitnodigingskaarten veenmanplus makersvancommunicatie
83;83;2017-07-09 14:54;https://instagram.com/p/BWU5fdOAMMF/;+;0.0;63.0;kim.sporty;51.686672;5.287705;Gezellig met mijn vriendinnetje bij Trek festival                   ;63.0;2017-07-09 12:54:06;trekfestival denbosch hapjes drankjes muziek gezelligheid sun summer festival bestfriends sunglasses foodtrucks selfie instaselfies chickies cheers sfeer sundaychill
84;84;2017-11-22 23:55;https://instagram.com/p/Bb0KYQuAo0p/;0;0.0;30.0;veramnpires;51.700001;5.3166699999999985;     ;30.0;2017-11-22 22:55:05;hertogenbosch citadel landscape sky bird geometry
85;85;2018-08-25 20:09;https://instagram.com/p/Bm6VGcJlAw7/;+;0.0;9.0;vosenvis;;;Het is altijd al heerlijk om hier te zijn, maar dit weekend met zon, regen en hagel was extra leuk! Regenjas en laarzen aan, en naar buiten! Wild spotten, wandelen, lekker eten in het groen, picknicken in écht leuke speeltuinen en overal verrast worden door het fantastische landschap.  En zo'n leuk bezoekerscentrum! Aanrader!          ;9.0;2018-08-25 18:09:33;veluwezoom bezoekerscentrumveluwezoom buitenplaatsbeekhuizen restaurantwoodz posbank naarbuiten laarzenaan everzwijnen bushpod
86;86;2017-12-24 17:40;https://instagram.com/p/BdF489HB-oF/;+;3.0;66.0;diine_loves_ink;51.516701;6.91667;... Wenn die Weihnachtsgeschenke Mega geil ausfallen  wofür hat man einen besten Freund, der weiß, was gut ist  brauche keine weitere Geschenke mehr, danke                           #;66.0;2017-12-24 16:40:32;weihnachtszeit geschenke dasbeste hardstyle hardstyler hardstyles hardstylefamily hardwithstyle hardbass 2018 partyhard hardstylemusic hardmusic hardstyles ticket vorfreude arnhem gelredome zatox wildstylez psykopunkz coone bfront adaro subzeroproject
87;87;2017-08-16 13:43;https://instagram.com/p/BX2nl_zDRPP/;0;6.0;43.0;mpaissan;52.090973;5.122339;"The iconoclastic fury of late 1580 after ""Reforma"" in Utrecht Dome: impressive!!!              ";43.0;2017-08-16 11:43:16;art architecture architect architects architecturelovers architectureporn details detail minimal minimalism church holland utrecht igersholland
88;88;2017-10-13 16:28;https://instagram.com/p/BaMQqa8jVXL/;0;63.0;13574.0;teskedeschepper;52.377464;4.902968;de ochtend begonnen met de grootste kop koffie ooit en spelen voor de mensen op Amsterdam Centraal met @pauldemunnikofficial • het optreden is terug te kijken, de livestream staat vandaag nog live op Instagram! • (foto door Sacha Barens);13574.0;2017-10-13 14:28:59;
89;89;2018-01-07 22:11;https://instagram.com/p/BdqbId-HcNL/;+;4.0;115.0;vickydenengelsman;51.44067;3.572048;        #;115.0;2018-01-07 21:11:52;boulevard vlissingen strand koud wandelen rood grijs drmartens
90;90;2017-08-25 18:24;https://instagram.com/p/BYOS49XgSh7/;+;11.0;220.0;boyvanajax;;;Ajacieden, even iets anders dan Ajax, maar de selectie van Oranje is bekend gemaakt voor de wedstrijd tegen Frankrijk. De Ligt, Veltman en Van de Beek zitten bij de selectie. Verder zitten ook oud Ajacieden Cillessen, Stekelenburg, Blind, Tete en Sneijder bij de selectie. Niceeee boys! •••                         ;220.0;2017-08-25 16:24:08;afcajax ajax ajaxamsterdam afca wijzijnajax wzawzdb ditismijnclub 90minutenlang niemandkanonsstoppen amsterdam 020 mokum arena ajaxarena johancruijffarena fside vak410 zuid1 ultrasamsterdam boyvanajax bva onsoranje oranje selectie franed
91;91;2017-10-27 11:23;https://instagram.com/p/BavwVQEFD5C/;+;1.0;35.0;moviperformancegym;52.039261;5.55949;"When you're this happy to be part of the team, you deserve to get custom Nike ""Movi Gym"" Metcon 3's. • Rick werd vandaag verrast met een eigen paar Nike ""Movi Gym"" Metcon 3's. Zijn reactie is onbetaalbaar. @mpgcoachrick              ";35.0;2017-10-27 09:23:41;movi movigym moviperformancegym veenendaal nikemetcon team coach fitness crossfit gym nikeid performancecoach fitfam gymlife
92;92;2018-08-18 11:18;https://instagram.com/p/BmnWtvNn9y3/;+;1.0;20.0;vantilburgbastianen;51.5667;4.8;Rarara... Welke auto wordt hier onthuld voor onze klant?              ;20.0;2018-08-18 09:18:05;vantilburgbastianen TBraadsel Volkswagen blijeklant aflevering spanning breda leukstebedrijfvanbreda carsofinstagram tbbreda volkswagen raadsel
93;93;2018-03-14 08:22;https://instagram.com/p/BgS4pWeAyk5/;0;6.0;54.0;rutgeroosterhoff;52.25;6.2;Railway station of Deventer                ;54.0;2018-03-14 07:22:10;railwaystation station railway ns treinleven morning deventer instagood instamood foggy misty oldcity snapseed hdr wednesday
94;94;2017-03-05 12:34;https://instagram.com/p/BRQURJlgRH2/;0;0.0;14.0;duitsertje;;;Op de verjaardag van m'n schoonvader , 77 jaar     ;14.0;2017-03-05 11:34:54;aalten schoonvader happybirthday 77 verjaardag
95;95;2017-03-31 00:59;https://instagram.com/p/BSR6e83hLFU/;0;1.0;30.0;petersmirjam;;;Zo ziet je garage eruit als er een paar Molotovcocktails naar binnen zijn gegooid. Door de kracht klapt de deur naar buiten.            ;30.0;2017-03-30 22:59:28;Ettenleur crime misdaad truecrime realcrime molotov molotovs molotovcocktails picoftheday instadaily fire
96;96;2017-08-19 09:20;https://instagram.com/p/BX939ffnYXa/;0;0.0;22.0;malinha.de;51.916698;4.5;Rotterdam in the morning       ;22.0;2017-08-19 07:20:59;rotterdam rotterdamcity holland rotterdamstad nederland rainbow beautifulplace
97;97;2017-04-15 20:21;https://instagram.com/p/BS6nZUJBa25/;0;0.0;14.0;sabineheerkens;51.633301;5.0;Bloesem in de appelbomen!  ;14.0;2017-04-15 18:21:32;dongen bloesem
99;99;2018-01-07 16:33;https://instagram.com/p/Bdp0dUlhtXh/;0;1.0;13.0;byonizwolle;;;Een greep uit de     %;13.0;2018-01-07 15:33:55;byonischoenencollectie byoni zwolle sale 50
100;100;2018-02-09 19:48;https://instagram.com/p/Be_I-LDhksj/;+;15.0;156.0;buro_binnenkans;;;Hier een SNEAK Peek van de fotoshoot vandaag met fotograaf Manon Visser van @kleurengroen. Dit is een detail van de stylingproductie voor het zomermagazine Puur! Een ontzettend leuke dag in een stijlvol, warm en gastvrij familiehuis. Een landelijke woonboerderij met een in stijl aangebouwde tuinkamer en zoveel moois om te fotograferen! . . .                             ;156.0;2018-02-09 18:48:37;fotoshoot fotografie fotograaf manonvisser professionalphotographer puur magazine stylingproductie styling interieurstyling interieuradviesbureau interieur interiør interior4you binnenkijker ixxi flowers blooms homedetails interior4all homeadore woonboerderij landelijkwonen industrieelwonen interieurproject tuinkamer industrialdesign burobinnenkans leerdam
101;101;2017-12-30 23:46;https://instagram.com/p/BdV_kGsF1zg/;0;0.0;18.0;classynailsbyamy;;;          ;18.0;2017-12-30 22:46:09;newyearnails newyear nails gelnails glitter gelnagels purplenails paars ballerinanails ballerina breda
102;102;2017-02-26 09:42;https://instagram.com/p/BQ9-8fIF2qL/;0;0.0;16.0;gin.gezicht;51.688881;5.307723;Zelfs @de3meskes wil met ons op de foto en doen er alles aan om ons Gin Gezicht embleem te bemachtigen.      ;16.0;2017-02-26 08:42:15;GinGezicht carnaval de3meskes oeteldonk instadenbosch denbosch
103;103;2017-01-13 00:42;https://instagram.com/p/BPLuJdUDj59/;0;0.0;46.0;demarcosindacoderpigneto;;;Qui nevica.Ma non come a Roma.         ;46.0;2017-01-12 23:42:03;groningen eurosonic esns17 work festival netherlands olanda neve snow
104;104;2017-06-22 13:12;https://instagram.com/p/BVo8Y2IAP8L/;0;0.0;45.0;jenevermuseum;50.932812;5.3402699999999985; @hervevandeweyer (@get_repost)  Blowing in the wind.                        ;45.0;2017-06-22 11:12:49;Repost Jenevermuseum Hasselt jenever genever distillery stokerij museum heritage erfgoed ambacht vakmanschap craftsmanship visithasselt uitinhasselt uitinvlaanderen visitflanders België Belgium alcohol experience beleving history geschiedenis
107;107;2018-01-20 19:41;https://instagram.com/p/BeLoORknHxL/;0;2.0;55.0;vmfm_;52.083302;4.3167;Went walking with @angelactivo and made some pictures with the boi • • • • •        ;55.0;2018-01-20 18:41:11;canon canonnederland thehague portrait model latino rain adobe
108;108;2018-07-26 11:36;https://instagram.com/p/BlsKkZ-nMht/;+;0.0;17.0;asinocentrumnederland;50.849998;5.6833300000000015;Congres 2018  • • •                           ;17.0;2018-07-26 09:36:46;24en25mei2018 tb throwback congres congresso congresezelsindezorg kloosteropveld maastricht zuidlimburg thenetherlands asinocentrumnederland visitlimburg donkeysanctuary donkeysanctuarysidmouth donkeysanctuaryivybridge uk italy ggz ou openuniversity AAT animalassistedtherapy autism donkeys koeching kampenhoeve
109;109;2017-10-10 18:10;https://instagram.com/p/BaEt6N-AKCy/;+;0.0;12.0;petra_iuliano;50.845901;5.690595;"Laatste vakantiedag in appartement van hotel Dis in Maastricht ;-)  ";12.0;2017-10-10 16:10:37;maastricht hotelappartment
110;110;2017-04-13 14:49;https://instagram.com/p/BS03zPYFGkz/;0;4.0;133.0;roodenbloem;;;De kas @renskeversluijs      ;133.0;2017-04-13 12:49:26;kas groen planten ilove vechtclubxl utrecht
111;111;2017-11-11 17:50;https://instagram.com/p/BbXL62Fl6JH/;0;2.0;23.0;la_lucia_la;52.087509;4.31666;          ;23.0;2017-11-11 16:50:34;ridderzaal denhaag oldandnew vermeer torentje mauritshuis parliament igersaustriaontour igersviennaontour thehague binnenhof
112;112;2018-01-25 23:09;https://instagram.com/p/BeY4AJCg_7Y/;+;0.0;127.0;mark__dekker;52.025108;5.081176;Avonddienst met deze...... dit zegt genoeg           ;127.0;2018-01-25 22:09:12;zusters verpleegkundige verpleegkundigen ziekenhuis nieuwegein antonius mdl fun lol funny
113;113;2018-03-15 16:37;https://instagram.com/p/BgWWJ8VjNIo/;0;0.0;62.0;dirkvanderplas76;52.37167;4.86255;Inspiration...  @restaurantfaam  _____________________                           ;62.0;2018-03-15 15:37:45;pizzaspecial pizzavandeweek huisgemaakt pancetta faam restaurantfaam pizza pizzalovers carciofi pizzatime meat restaurant ristorante chef dish inspiration amsterdam iamsterdam chefsofinstagram passion for profession food pizzeria baarsjes special italianfood
114;114;2017-03-30 13:19;https://instagram.com/p/BSQqXMUjiqs/;0;0.0;8.0;woonboulevardheerlen;;;Inspiratiedagen Woonboulevard Heerlen. Tijd voor een frisse start, tijd voor inspiratie: • Interieuradvies en tuinadvies • Accessoire maken van duurzame materialen • 13 uur: lezing ‘Ecologisch tuinieren’ • 15 uur: lezing ‘Frisse start met kleur in je interieur’ Alles geheel gratis!  Wanneer? 7, 8, 9 april van 12 uur tot 16 uur Locatie: Blokker Tuin op het bovendek, In de Cramer 108      ;8.0;2017-03-30 11:19:21;WBH inspiratie interieur blokker tuin ecologisch
115;115;2018-01-01 12:35;https://instagram.com/p/BdZ8XA6HWPx/;0;18.0;172.0;henriketting;51.916698;4.5;              ;172.0;2018-01-01 11:35:07;maseratiquattroporte maserati maseratilevante maseratighibli maseratigranturismo maseratimc12 maseratilife limousine supercars rotterdam 010 ferrari lamborghini alfaromeo q4 quattroporte follow4follow happynewyear luxury
116;116;2018-03-16 12:00;https://instagram.com/p/BgYbOpzj8bJ/;+;0.0;17.0;visitaalsmeer;;;Dit weekend is de FIVB World Tour weer terug in Nederland! 28 herenteams uit binnen- en buitenland doen hieraan mee. Leuke bijkomstigheid, dit toernooi telt mee voor de kwalificatie van de Olympische Spelen van 2020 in Tokyo, spannend!     ;17.0;2018-03-16 11:00:34;visitaalsmeer aalsmeer beachvolleyball fivbworldtour bloomingbeachaalsmeer
117;117;2017-01-27 23:56;https://instagram.com/p/BPyQ1AzjS-W/;0;4.0;47.0;ilda_eren;;;WERKEN MET LIEFDE            ;47.0;2017-01-27 22:56:14;ILOVEMEJOB rotterdam010 ilda byilda plezier liefde overblaak rotterdam 0102239452 huidverzorging face huid ilda biopeeling peeling facecreme beautyshop behandeling byme
120;120;2017-07-23 19:35;https://instagram.com/p/BW5c2M4Ayu9/;+;0.0;26.0;isabelle.helene;51.700001;5.316667;      ;26.0;2017-07-23 17:35:42;vsco vscocam vscophile vscodaily denbosch brabant
121;121;2018-02-05 17:17;https://instagram.com/p/Be0khVbBQj6/;+;0.0;17.0;nypamersfoort;;;DRINGEND! Wij zijn op zoek naar brommerkoeriers! Tag een vriend(in) die op zoek is naar een leuke bijbaan en maak kans op € 200 pizzategoed! Het gaat om onze beide vestigingen.  Mail naar nypregenboog@gmail.com  Bel 033-456 20 00  Kom langs in één van onze vestigingen of  Solliciteer direct op www.werkenbijnewyorkpizza.nl/vacature/972  Heb jij nog geen brommerrijbewijs? Word bezorger bij New York Pizza Amersfoort en wij helpen met de kosten voor jouw brommerrijbewijs.             ;17.0;2018-02-05 16:17:42;nypamersfoort newyorkpizza nyp pizza amersfoort vacature dringend bezorger bezorgers brommer bijbaan pizzategoed
122;122;2017-08-06 19:46;https://instagram.com/p/BXdhK27F9qf/;0;1.0;18.0;rpelizzoli;;;         ;18.0;2017-08-06 17:46:08;holland thenetherlands maastricht contorni zucca zucchine spinaccio parmigiano oudekaas nocemoscata
124;124;2017-01-15 22:00;https://instagram.com/p/BPTKDXPgEDg/;+;0.0;34.0;stiefeljung_the_lone_runner;51.549999;5.11667;Trots op mijn meisje @hjvdie . Als je leuke nagels wilt dan stuur maar een berichtje.   ;34.0;2017-01-15 21:00:34;nagels tilburg acrylnagels
125;125;2018-01-02 15:13;https://instagram.com/p/BdcytVon73c/;0;1.0;17.0;040fit;51.45528;5.79586;Sport tot maart GRATIS! Onbeperkt fitnessen va 19,95pm! Fitness Indoor bootcamp 🥊Boks workout Schrijf je in via www.040fit.nl  !      ;17.0;2018-01-02 14:13:09;040FIT fitness deurne onbeperkt boksworkout indoorbootcamp startvandaagnog
126;126;2017-10-24 12:49;https://instagram.com/p/BaoMV1mB41Q/;0;1.0;46.0;trainerjurrie.nl;;;Afgelopen zaterdag hebben we deel genomen aan de Spartan race in Ijmuiden aan Zee. Zwaar, uitdagend en zeker de moeite waard! Wil je echt weten uit welk sportief hout je gesneden bent, loop dan een keer de Spartan race.                          ;46.0;2017-10-24 10:49:57;spartansuper spartanrace me trainerjurrie trainer ijmuiden trots zaterdag beast lifestyle mindset spartan2017 bewegen knallen opgevenisgeenoptie world instadaily fitnessaddict fit fitness power kracht spartan gladiator run oudoor
127;127;2017-11-16 08:57;https://instagram.com/p/BbjG2vuDH6L/;+;0.0;10.0;yesforyou.nl;51.833302;4.6833300000000015;Geboorteromper voor een schapenkop          www.yesforyou.nl;10.0;2017-11-16 07:57:13;dordrecht asvz geboren geboortecadeau babyshower babymeisje yesforyou webshop
128;128;2018-01-04 19:08;https://instagram.com/p/BdiXtaLHqx5/;0;0.0;36.0;thewissen95;;;      ;36.0;2018-01-04 18:08:02;serius friends nye fun geenbobwassermann jupiler vaals
129;129;2017-09-21 19:55;https://instagram.com/p/BZT-2c1HsT5/;+;3.0;73.0;erfgooiers_college;;;Nog een uitgebreidere impressie van een geweldige dag in het Rijksmuseum: de rondleidingen waren interessant en leerlingen zijn enthousiast aan de slag gegaan gingen met de eerste opdracht van Art & Culture. Zowel docenten als leerlingen hebben er zin in dit jaar!    ;73.0;2017-09-21 17:55:52;erfgooierscollege art culture rijksmuseum
130;130;2017-06-08 14:45;https://instagram.com/p/BVFD5Mwljkq/;0;0.0;9.0;teelingoptiek;52.365002;4.86455;Helemaal hip deze zomer. De dubbele neusbrug.  In de  maar ook in de gewone .    ;9.0;2017-06-08 12:45:45;zonnebrillen monturen Raybanshop sunglasses kinkerstraat
131;131;2017-09-24 21:52;https://instagram.com/p/BZb6l6tAIYE/;+;7.0;210.0;black_betty_the_chow;52.107361;5.175097;Fall is coming . . . . .                       ______________________ https://www.bol.com/nl/p/rebel-petz-box-bed-grijs-l-120-x-95-cm/9200000046877372/?utm_source=uitgelicht_bol&promo=weblogid-32895 ————–—–—–——;210.0;2017-09-24 19:52:35;chowchow fall naturelovers chowpuppy utrecht ilovit chowchowpuppy chow harigtopmodel chowchows chowstagram doglover blackchow blackchowchow blackdog chowsofinstagram nature harigtopmodel rebelpetz boxbed
132;132;2017-09-03 00:14;https://instagram.com/p/BYjhTHxDxwW/;0;8.0;49.0;fojootje;51.690277;5.2933330000000005;Station Den Bosch       ;49.0;2017-09-02 22:14:06;instadenbosch station avondfotografie denbosch traveling colors greattown
133;133;2018-02-13 07:33;https://instagram.com/p/BfIIA-gBFN7/;+;3.0;88.0;eriklauwen;51.688461;5.30325;Dat was hem dan. Onze laatste carnaval die we met zijn tweetjes doorbrengen. Onze kwakbol op kweek heeft alvast kennis kunnen maken met Oeteldonk en de sfeer die daarbij hoort. Vanaf volgend jaar is Nederland weer een kleine Oeteldonker rijker!         ;88.0;2018-02-13 06:33:26;daddytobe mommytobe carnaval oeteldonk oudersvannu girlfriend love teamlauwen zinin
134;134;2017-02-19 19:55;https://instagram.com/p/BQtDmq_DeZa/;0;3.0;110.0;wimverhoeven66;;;                          ;110.0;2017-02-19 18:55:52;vogelfotografie bird birds birdphotography dierenfotografie biesbosch werkendam brabant natuurfotografie naturephotography birdphotography werkendamcity roerdomp watervogels loves_birds your_best_birds bestbirdshots the_best_birds_ kings_birds igscwildlife altena naturephotography nature bestpicoftheday bestphoto bestphotooftheday best_birds_of_ig best_birds_of_instagram vroegevogels_vara
135;135;2018-08-23 08:37;https://instagram.com/p/Bmz8U7AHbQe/;0;0.0;26.0;dinocutic;;;  ;26.0;2018-08-23 06:37:38;beeksebergen safari animals
136;136;2017-12-20 12:32;https://instagram.com/p/Bc7CeMfgeE-/;0;1.0;58.0;ruudfieten;;;Greetings friends! We'll be playing @esns with the full band in 2018, alongside some great northern musicians!         ;58.0;2017-12-20 11:32:04;eurosonic esns showcase folkrock freakfolk folk singersongwriter instamusic
137;137;2017-01-15 15:27;https://instagram.com/p/BPSdH-OAPSj/;+;2.0;352.0;omroepbrabant;51.5667;4.8;Het is een heerlijke zondagmiddag voor een boswandeling.    Fotocredits: @charles_rommens;352.0;2017-01-15 14:27:59;onsbrabant brabant breda winter
138;138;2017-10-09 20:23;https://instagram.com/p/BaCYS1dHjQK/;0;11.0;98.0;tacobellnl;51.549999;5.11667;That’s what we called a house party!  Tot donderdag, vanaf 11.00 uur.  De eerste  gasten ontvangen een exclusief Taco Bell Tilburg shirt!     ;98.0;2017-10-09 18:23:16;tacobellnl tacobelltilburg tilburg instagram
139;139;2017-11-17 15:26;https://instagram.com/p/BbmXRAgFGPD/;0;0.0;28.0;lifestyleofshirley;51.646221;5.047202;Dit was echt magisch    ;28.0;2017-11-17 14:26:38;efteling villavolta lichtshow projectie
141;141;2017-12-27 16:54;https://instagram.com/p/BdNiEOgnz6e/;0;0.0;19.0;nieuwekansboeken;52.010399;4.71052;LET OP!!!! Wij zijn van 2 januari t/m 13 januari 2018 met VAKANTIE!!!  Wij staan dinsdag 16 januari 2018 om 10:00 uur weer fris en fruitig voor u klaar!          ;19.0;2017-12-27 15:54:29;vakantie winkel boeken gouda jouwmarktkraamgouda lekkeruitrusten ereventussenuit frisenfruitig boekenlezen eropuit
144;144;2017-10-19 17:45;https://instagram.com/p/Bab2JUaFhd4/;0;6.0;70.0;huushinne;;;Buiten gezelligheid bij huushinne        ;70.0;2017-10-19 15:45:07;koopavond huushinne conceptstore emmen wonen interieur fashion interieurstyling
145;145;2018-03-02 16:47;https://instagram.com/p/Bf0442iFi5u/;+;0.0;25.0;knutselkookclubgooi;52.255886;5.224681;The making of 8 cream cakes                        ;25.0;2018-03-02 15:47:04;creamcake whippedcream cake baking spinkles bakingacake bakingwithkids birthdaycake birthdayparty verjaardag partijtje feestje kinderfeestje kinderpartijtje taart taartbakken slagroom slagroomtaart hagelslag knutselkookclub kookclub laren hetgooi
146;146;2017-06-14 20:27;https://instagram.com/p/BVVHx9pjEyQ/;+;0.0;19.0;dunninkphotography;;;Aanrecht van Annemarie Vink hangt in  te  en is te koop! Sommige delen van het doek zijn niet beschildert maar dat zie je pas als je goed kijkt           ;19.0;2017-06-14 18:27:34;museumdefundatie zwolle kunst art schilderen kijken artist museum nietgoedkoopwelmooi keuken kitchen kitchenlife kunstkijken
147;147;2017-02-13 16:08;https://instagram.com/p/BQdMzBGhOQM/;0;0.0;9.0;mrnedjerov;;;De hele dag zon  ;9.0;2017-02-13 15:08:21;vlieland
148;148;2017-08-07 20:16;https://instagram.com/p/BXgJeOGnBqa/;0;12.0;353.0;thai_from_sky;52.31311;4.8757199999999985;Hi Instagram!  We're Thai from Sky, a beautiful Thai restaurant located near the south of Amsterdam. We serve the best traditional Thai dishes in the region and want to share our love for Thai food with the world! For more info, check the link in the page biography!  See you soon!;353.0;2017-08-07 18:16:47;
149;149;2017-09-01 17:21;https://instagram.com/p/BYgNPe6BuzK/;0;1.0;42.0;amberhulleman91;;;Na drie maanden kei-hard trainen, is het morgen eindelijk zo ver: 1/4 triatlon Binnenmaas. Het ging niet zonder slag of stoot, dus de ambities zijn wat bijgesteld, maar ik kan niet wachten tot morgen het startschot klinkt!         @runnersworld010 @on_running    ;42.0;2017-09-01 15:21:07;triatlon swim bike run Binnenmaas TVHW Fysioconnect Merida Zipp SIS raceprep
150;150;2017-07-18 17:31;https://instagram.com/p/BWsWqgUj-e1/;0;1.0;31.0;banne;;;Reyer Zwart, Hermine Deurloo & Chet relaxing in between shows at   ;31.0;2017-07-18 15:31:32;deparade thechetbakerroom denhaag
151;151;2017-12-19 16:59;https://instagram.com/p/Bc48PKbnfeJ/;0;0.0;3.0;maricmedia;;;Invordering en verschillende bellers op de bon bij controle A67  , , , ,  https://wp.me/p8nLn8-dl9;3.0;2017-12-19 15:59:07;A67 Controle Eersel Politie Spotter
152;152;2017-03-11 21:45;https://instagram.com/p/BRgwAczhJMl/;+;2.0;22.0;clousmode;51.700001;5.3166699999999985;VACATURE  Wordt jij hét nieuwe gezicht bij Clous Mode? _________________________________ Voor ons filiaal in Den Bosch zijn wij op zoek naar een modebewuste collega voor minimaal 20 uur per week. Ben jij fashion-minded, klantgericht en heb je een energieke uitstraling, dan zijn wij zijn op zoek naar jou! _________________________________ Bekijk de volledige vacature op  clousmode.nl/vacatures _________________________________ Mail je motivatie met cv en foto naar: saskia@clousmode.nl t.a.v. mevr. Saskia Sas. _________________________________                  ;22.0;2017-03-11 20:45:08;vacature vacaturedenbosch newjob nieuwebaan nieuweuitdaging modeadviseuse solliciteren denbosch shertogenbosch gezocht leukemensen collegasgezocht collegas nieuwecollega nieuwecollegasgezocht modejob fashionjob dutchfashion
153;153;2017-01-29 02:26;https://instagram.com/p/BP1GyPvBwCt/;+;4.0;52.0;jasperweck;51.925407;4.475037;Rarara...                          ;52.0;2017-01-29 01:26:12;annabel poppodium concerthall club 2manydjs party feestje instadance nightout friends instaparty travel travelphotography travelling instatravel instatraveling world explore exploring holland thenetherlands europe rotterdam roffa dutchonthemove
154;154;2017-12-19 01:29;https://instagram.com/p/Bc3R3urHwg9/;+;0.0;60.0;picture_finger;50.849998;5.6833300000000015;Went to Maastricht today, to explorer a new urban whay of taking pictures. I discoverd new angles. Thx for joining me @capturing_the_wild                    ;60.0;2017-12-19 00:29:40;maastricht netherlands urban stairs cityphotography citytrip closeup simplicity dailypic picoftheday outside europe artistic dayoff oldhouses cottage home farm simple
155;155;2018-02-24 13:26;https://instagram.com/p/BflFI6kncM0/;0;1.0;27.0;unipartnersamsterdam;52.065948;5.10832;Gisteren hebben we met alle UniPartners vestigingen de nationale trainingsdag gehad die werd gehost door Berenschot in Utrecht. Het was een hele geslaagde dag vol met nuttige trainingen, borrels en afsluitend diner!     ;27.0;2018-02-24 12:26:16;unipartnersamsterdam unipartners training berenschot consultancy
156;156;2018-03-25 10:25;https://instagram.com/p/BgvUoYHhGK2/;+;0.0;13.0;mi_passy;51.806702;5.7211;Goodmorning SUNNY DAY! Vandaag KOOPZONDAG 13-17 uur!                 ;13.0;2018-03-25 08:25:26;ikki zonnebril sunnyday koopzondag wijchen ikkifashion styleoftheday fashion accessoires nieuw spring summer womenstyle girls sunglasses mi_passy
158;158;2017-02-26 17:25;https://instagram.com/p/BQ-z8gwl3l6/;+;0.0;45.0;ikhouvanilse;;;   ;45.0;2017-02-26 16:25:22;oeteldonk baby carnaval
159;159;2017-08-11 13:10;https://instagram.com/p/BXpr6AIAGMP/;+;0.0;1.0;hartmangaragedeuren;52.506672;4.7804400000000005;Op zoek naar een garagedeur van topkwaliteit? Kom langs bij Hartman Garagedeuren voor de beste prijs-kwaliteitsverhouding of vraag één van onze brochures aan. Bezoek snel onze website (zie bio)    ;1.0;2017-08-11 11:10:50;wormerveer garagedeuren garage kwaliteit
160;160;2018-08-16 16:02;https://instagram.com/p/BmitorHhZKu/;0;0.0;22.0;uniek_mode;;;Veel kleur blijft de trend dit najaar en natuurlijk ook in onze nieuwe etalage bij Uniek Mode Boxtel!     ;22.0;2018-08-16 14:02:10;uniekmode boxtel etalage nieuwecollectie kleurrijk
161;161;2017-03-03 15:40;https://instagram.com/p/BRLf4XQDgL4/;0;0.0;3.0;ninaroddenhof;;; ;3.0;2017-03-03 14:40:10;winterswijk achterhoek
163;163;2018-03-24 10:16;https://instagram.com/p/Bgs1rfLD880/;0;1.0;19.0;georgesphlippeau;;;        #;19.0;2018-03-24 09:16:30;dancingdogs dogsacrobatic streetartist circusact streetphotography amusements streetfestival kunstophetwater denbosch
164;164;2017-05-30 21:16;https://instagram.com/p/BUulcJvgQ-9/;0;1.0;17.0;ahmedlarouz;;;"Great 2 successive days of iftar-dinners with Nasrdin Dchar right after his inspiring play ""Dad"" .. Powered by Meram Restaurants, Nadia Zerouali,  Yogi & Yousef.  Organised by 180 Amsterdammers, Diwan Awards Holland, Ieder1 and Stadsschouwburg.";17.0;2017-05-30 19:16:21;
