;Unnamed: 0;datum;url;sentiment;discussielengte;views;auteur;GPS breedtegraad;GPS lengtegraad;bericht tekst;likes count;datum utc;hashtags
467;2467;2017-05-07 18:44;https://instagram.com/p/BTzFwSSA56S/;+;0.0;44.0;abroos1974;52.023426;4.165566;So many choices                          ;44.0;2017-05-07 16:44:17;planters plantenbakken hangingbaskets hangbakken plants planten flowers bloemen gardencentre tuincentrum huyskwekerdezonnebloem huyskweker monster westland Netherlands Nederland Dutch Holland proudtobedutch igersholland wonderful_holland super_holland madeinwestland mooiwestland bezoekwestland
468;2468;2017-09-19 20:25;https://instagram.com/p/BZO4tIwl8m3/;0;0.0;63.0;ustumallagam;;;Boxtel cemetery fun with @sillyverhagen   ;63.0;2017-09-19 18:25:58;boxtel cemetery ghouls
469;2469;2017-12-31 15:11;https://instagram.com/p/BdXpfaogs4P/;0;1.0;39.0;chamorelle_;50.851013;5.6913800000000005;    ;39.0;2017-12-31 14:11:46;netherlands maastricht city cityview picoftheday
470;2470;2017-04-27 16:37;https://instagram.com/p/BTZHVoqFj7e/;0;1.0;15.0;worldeventssolutions;;;.....Niet getreurd, bij World Events Solutions is iedereen een ridder en ben je hostess, barman, artiest of model dan ben je uitgenodigd om je vrijblijvend in te schrijven voor een baan op oproepbasis in de evenementen branche. Je kunt je hier inschrijven. http://www.worldeventssolutions.com/staff/ Vragen uitsluitend per mail stellen en worden ook per mail beantwoord: info@worldeventssolutions.com.                ;15.0;2017-04-27 14:37:52;werken artiest barman model hostess studenten tijdelijkwerk horeca evenementen modellenbureau hogebeloning randstad tempoteam universiteitutrecht universiteitwageningen universiteiterasmus universiteitamsterdam tueindhoven universiteitleiden utrecht
472;2472;2018-02-12 20:59;https://instagram.com/p/BfG_cp5nOii/;0;5.0;68.0;watzederwalsieraden;;;TROTS • Tijdens de fotoshoot met de hoofdrolspelers van @destormruiter draagt @annemaaikebakker een ring die door ons zelf is ontworpen en gemaakt!!                    ;68.0;2018-02-12 19:59:19;meestergoudsmid sieraden goud zilver diamant vakmanschap ring trouwring goudsmid joure collier edelsteen parel stormruiter lf2018 trots friesland fryslân friespaard fryskhynder
473;2473;2018-08-23 07:40;https://instagram.com/p/Bmz10hZDdil/;0;1.0;18.0;nikkisnailsandmore;52.033298;5.66667;                         ;18.0;2018-08-23 05:40:47;nikkisnailsandmore ede gelnagels kunstnagels nagelstudio nagelsalon glamournails gelderland nailart naildesign gelnails gelnailart gelart gellak nagelstyliste pinkgellac coolenagels coolnails frenchnails summernails zomernagels
474;2474;2017-09-05 17:10;https://instagram.com/p/BYqfQjrADwp/;+;0.0;22.0;jade_pintar;52.711399;5.756931;M'n baasje krijg een nieuwe . Ik mocht lekker mee . En dat ging  goed.                   ;22.0;2017-09-05 15:10:57;bril shoppen hartstikkene puppy puppylove puppylover lovepuppie laekenseherder puppydog puppyofinstagram puppyinsta dogofinstagram instapuppy instapuppys doggie doggies dogoftheday new dog emmeloord welcomehome jade_pintar
475;2475;2017-09-14 16:08;https://instagram.com/p/BZBjQQ4DFDW/;0;1.0;32.0;carleeroyadams;51.68684;5.30715;The clarity of reflection amdist summer shower skies.   ;32.0;2017-09-14 14:08:24;meditation shertogenbosch
476;2476;2017-12-06 22:26;https://instagram.com/p/BcYDZofHRcc/;0;4.0;17.0;to.kikuno;52.083302;5.13333;;17.0;2017-12-06 21:26:46;utrecht
477;2477;2018-02-15 21:45;https://instagram.com/p/BfOzElOn0dh/;0;0.0;10.0;wimard66;;;Kan het nog mooier @hilversummediastad? Ja dat kan nog mooier en dan vooral groener en duurzamer      ;10.0;2018-02-15 20:45:06;d66 hilversum groenergooi verkiezingen gemeenteraadsverkiezingen 21maart
478;2478;2018-02-11 08:16;https://instagram.com/p/BfDDYG3lAwp/;0;2.0;10.0;soeq.nl;;; dialect tijdens  in .    ;10.0;2018-02-11 07:16:41;Tilburgs carnaval kruikenstad tilburg kruikenzeiker SOEQ
479;2479;2017-12-02 20:55;https://instagram.com/p/BcNl045gNpK/;0;0.0;11.0;parkwelgelegencadzand;;;    ;11.0;2017-12-02 19:55:56;avondwandeling duinen strand wit cadzand
480;2480;2017-08-10 23:48;https://instagram.com/p/BXoQJBrjYAu/;0;1.0;48.0;elkofousert;52.09227;4.250422;                        ;48.0;2017-08-10 21:48:58;nofliter Scheveningen beach strand zomer summer zon sun sunset holland thehague zonsondergang sunsetsky sunsetskyline purplesky beautiful skyporn sea zee sky cloudart clouds wolken summertime denhaag
481;2481;2017-10-26 01:36;https://instagram.com/p/BasI3BTluZ4/;+;10.0;431.0;theshop_ageha_sakazawa;;;desigual        #  #   # # # # #   #  #  #                  #     &ami   #;431.0;2017-10-25 23:36:30;ageha fashion 2017ss sexy paris italy cotondoux desigual drdenim spoom scotchandsoda amsterdam art 2017aw fishbornchips coco smashedlemon
482;2482;2018-02-22 13:48;https://instagram.com/p/Bff-HCDFaOj/;0;8.0;189.0;omroepflevoland;;;Het is net een screenshot van een film. @dboerhout maakte deze foto in de Oostvaardersplassen.     ;189.0;2018-02-22 12:48:39;flevoland natuur nature sunset oostvaardersplassen
483;2483;2018-03-24 18:12;https://instagram.com/p/BgtsG0pDhDg/;0;0.0;18.0;elvibic;51.5667;4.8; ;18.0;2018-03-24 17:12:05;breda thenetherlands
484;2484;2017-06-12 14:03;https://instagram.com/p/BVPSRt_AH3t/;+;0.0;18.0;inspirationbag;51.935608;4.4601760000000015;Rotterdammers, jullie waren toppie! Niet alleen  is nummer één, maar jullie ook! Het  motto hebben we ervaren hoor! Met z'n allen zijn er weer tientallen levens veranderd en we zijn nog lang niet klaar!  bedankt voor de gastvrijheid en @swan_market bedankt voor de support! Next destination: ! Tot volgende week!                   ;18.0;2017-06-12 12:03:50;feyenoord handinhand Rotterdam Antwerpen 010isntjustacode gers handinhandkameraden lekkerweer dezonschijnt dagjeparkhangen rotterdam euromast makeachange inspirationfactoryfoundation endpoverty education underprivileged streetkids qotd inspiration makeadifference totvolgendeweek doei
485;2485;2017-12-29 13:48;https://instagram.com/p/BdSWbQQAQra/;0;1.0;65.0;thesugarcoatedcompany;51.916698;4.5;While we are making progress in the Sugarcoated Salon, the dogs are making sure we keep on a tight schedule!                    ;65.0;2017-12-29 12:48:58;dogs sugarcoated sugarcoatedpictures sugarcoatedsalon kapsalon beautysalon makeoversalon openingsoon verbouwen kapper makeover rotterdam dutch pinup vintage dutchvintage makeup hairstyling visagie
486;2486;2017-10-04 14:56;https://instagram.com/p/BZ064k5gJdt/;0;0.0;7.0;marvelous_citylandscapes;51.916698;4.5;Laurenskerk    ;7.0;2017-10-04 12:56:09;rotterdam netherlands smartphonepics laurenskerk
487;2487;2017-09-21 20:13;https://instagram.com/p/BZUA2L-lhFA/;0;0.0;25.0;avlionitas;53.19406899999999;5.80698;RT van @lopeninleeuwarden :  Noorder Fit Run  I.s.m. stichting vrienden van het MCL en AV Lionitas op zondag 8 oktober loop no.8 van lopen in Leeuwarden.  Een 1 km Kidsrun, 5km, 10km en 16,1km staan, evenals een teamloop, op het programma. De opbrengst gaat naar het goede doel binnen @mcleeuwarden . Voor alle deelnemers na afloop het traditionele suikerbroodje ! Alle info via link in bio en/of www.lopeninleeuwarden.nl        ,1km    🦁    Met dank aan sponsors lopen in Leeuwarden:  ;25.0;2017-09-21 18:13:18;hardlopen goededoel 1kmkidsrun 5km 10km 16 teamrun MCL avlionitas friesland leeuwarden 058 runningcenterleeuwarden FrieslandCampina
488;2488;2017-09-03 20:10;https://instagram.com/p/BYlqOmCHEW_/;0;14.0;110.0;lifeofrmo;52.01582;6.0248800000000005;Lovely day for a cycletour                  ;110.0;2017-09-03 18:10:36;netherlands veluwe posbank bestofnetherlands dernederlanden mooinederland nederlandismooi nature naturephoto naturegram instanature beautyofnature beautifulnature landscape landscapephoto landscapelovers landscape_captures cycletour
489;2489;2018-02-06 17:36;https://instagram.com/p/Be3Lc3AFqGA/;+;5.0;23.0;handmadebydena;51.916698;4.5;Helemaal happy 🤗 nieuw verpakkings materiaal in de nieuwe huisstijl kleuren  de gouden box komt online gevuld als cadeau pakket           ;23.0;2018-02-06 16:36:21;verpakking paardekooper rotterdam inpakken feestje klantenbeleving cadeau handmadebydena online webwinkel presents
490;2490;2017-11-22 14:19;https://instagram.com/p/BbzIez9jbNi/;0;2.0;27.0;zinaphotographynl;52.0;4.36667;Centre of Delft, The Netherlands          ;27.0;2017-11-22 13:19:16;instanetherlands ig_discover_holland holland_netherland holland_photolovers super_holland catch_holland mooinederland dutch_connextion delft picoftheday
491;2491;2017-06-01 15:00;https://instagram.com/p/BUzEEBIDm0P/;0;0.0;18.0;eusebius_arnhem;51.979061;5.90995;Onze vrijwilligers vertellen je alles over De Eusebius en Arnhem. Kom gerust langs en bezoek de panoramalift.            ;18.0;2017-06-01 13:00:54;vrijwilligers eusebius_arnhem geschiedenis toekomst rondleidingen expositie panormalift panoramauitzicht kerk arnhem vvv visitarnhem
492;2492;2018-04-05 12:17;https://instagram.com/p/BhL2JmrlNQt/;+;4.0;1110.0;ajaxmuseumnl;;;Amsterdam ArenA wordt officieel Johan Cruijff ArenA _____________________________________________________ ‪ ‬  De Amsterdam ArenA verandert bij de start van het voetbalseizoen 2018-2019 officieel van naam in de Johan Cruijff ArenA. Het nieuwe logo van de Johan Cruijff ArenA wordt onthuld rond 25 april, de dag waarop de grootste Ajacied aller tijden 71 zou zijn geworden. _____________________________________________________ ‪ ‬  Edwin van der Sar: ,,Johan Cruijff is de grootste voetballer die Ajax heeft voortgebracht. Mede dankzij hem is Ajax een grote naam in binnen- en buitenland. Mooi dat het stadion naar hem wordt vernoemd.'' Reactie familie Cruijff ,,We zijn blij met dit nieuws, en dat het nu daadwerkelijk zover is dat het stadion vanaf het nieuwe voetbalseizoen officieel de Johan Cruijff ArenA mag heten'', laat de familie Cruijff weten in het persbericht van de Amsterdam ArenA. _____________________________________________________ ‪ ‬  Legendarische Nummer 14 Cruijff was 1 van de beste voetballers ooit en veruit de bekendste Ajacied ter wereld. Als speler veroverde hij met Ajax onder andere 3 keer de Europa Cup 1, de Wereldbeker en 8 landskampioenschappen. Als trainer won Cruijff met Ajax de Europa Cup 2 (1987) en 2 maal de KNVB Beker. Sinds 10 jaar wordt als eerbetoon zijn legendarische rugnummer 14 niet meer gedragen door spelers van Ajax 1.  _____________________________________________________ ‪ ‬            Tekst en foto Ajax.nl         ;1110.0;2018-04-05 10:17:04;wijzijnajax afcajax ajaxmuseum eredivisie ajax 76crew ditismijnclub groAJA psvAJA AJAher wzawzdb Arena klaasjanhuntelaar amsterdamarena huntelaar johancruijffarena nummer14 cruijffarena
493;2493;2017-07-30 23:16;https://instagram.com/p/BXL3rXRlr10/;+;1.0;9.0;carolien.haazer;;;Waiting for me at the gym       ;9.0;2017-07-30 21:16:28;delft gym cats catwaiting catwalk rubie
494;2494;2017-12-20 17:53;https://instagram.com/p/Bc7nPHjBMoq/;+;3.0;115.0;artist_lisbeth_t;55.690361;12.571403;• GENTLENESS CAN ONLY BE EXPECTED FROM THE STRONG •  • MILDHED KAN KUN FORVENTES AF DEN STÆRKE • Mit nok sidste maleri på lærred for i år  • Akryl på lærred, 40x60 cm •  • Probably the last painting on canvas this year  • Acrylic on canvas, 40x60 cm •                            ;115.0;2017-12-20 16:53:19;art artist kunst kunstner contemporaryart painting painter maleri gallery galleri galleryart bear ursa bearspirit eye thirdeye multidimensional snow woods forest scandinavian nordic nordicshamanism strenght gentleness finishedart copenhagen københavn
495;2495;2018-08-22 00:30;https://instagram.com/p/BmwfwpGAXYH/;+;1.0;73.0;shadow031;;;                     every one in need        of My Baby's   ;73.0;2018-08-21 22:30:17;18august2018 me having fun efteling amusmentpark smile gooday every one have anice day loods of love hope faith lovefor live life travle enjoy dream dreaming
496;2496;2017-05-02 03:25;https://instagram.com/p/BTkkqGEjisz/;0;0.0;78.0;kingcaigym;;;Just finished Sunday training with Ropie @kingcaigym                  #;78.0;2017-05-02 01:25:43;ropiegym sundaytraining almere muziekwijk hardwork condition dedication motivation kickboxing thaiboxing trainer coach fighter instapic instagram omdathetkan
497;2497;2017-08-26 07:37;https://instagram.com/p/BYPtt8ZhZvY/;0;2.0;56.0;fotobouma;;;Route du Soleil             ;56.0;2017-08-26 05:37:48;netherlands overijssel netherlands picoftheday instapics instagood overijsselvandaag stegeren ommen sunrise sunrise_sunsets_aroundtheworld iphone6s iphoneshot
498;2498;2017-08-10 13:16;https://instagram.com/p/BXnHuWjAfmx/;0;4.0;102.0;mr_winning;52.366894;4.892035;Give me all the waffles in the land and it still wouldn't be enough!                    ;102.0;2017-08-10 11:16:11;waffle amsterdam nutella nom eeeeats eeeeeats scotchandsoda ootd mensfashion streetstyle flowermarket gay instagay holiday fatty
500;2500;2017-09-07 10:12;https://instagram.com/p/BYu499OAxiq/;0;0.0;16.0;fallati_weesp;;;Let's Go New! Plissé rok  ;16.0;2017-09-07 08:12:34;fallatifashion tramontanafashion weesp
501;2501;2018-08-26 19:40;https://instagram.com/p/Bm82lWnhWUE/;0;2.0;164.0;hypeheroes;51.687489;5.30114;Brothers in style. Fashion & Lifestyle, for the gentleman rebel. Vughterstraat 29, 5211EX s'-Hertogenbosch. www.hypeheroes.com .                   ;164.0;2018-08-26 17:40:37;hypeheroes fashion lifestyle gentleman rebel dapper dandy streetwear streetstyle stylist fashionformen denim denimporn jeans jeansspecialist ootd ootdfashion ootdmen denbosch
502;2502;2017-05-03 21:03;https://instagram.com/p/BTpCiAXFUHn/;0;0.0;1.0;maartentrommelen;52.270538;4.548104;   ;1.0;2017-05-03 19:03:43;keukenhof2017 flowers lente lisse
503;2503;2017-11-23 13:17;https://instagram.com/p/Bb1mJ8mBY5f/;0;0.0;8.0;bakkerij_sonneveld;;;Hangt jouw kleurplaat al voor het raam?     ;8.0;2017-11-23 12:17:03;sinterklaas actie bakkerij sonneveld Fijnaart
505;2505;2017-08-15 18:27;https://instagram.com/p/BX0jTrSjXtj/;0;1.0;27.0;marcel_hgl1970;;;Zomer in Nederland. Het regent en dondert     ;27.0;2017-08-15 16:27:20;weather thenetherlands hengelo summer rain
506;2506;2018-03-13 16:25;https://instagram.com/p/BgRLMIBDMwo/;-;3.0;28.0;xavi_widodo;52.089939;5.181026;Groot genoeg om mijn stoere @noppiesofficial jack te dragen! Buiten is het vies, maar de lente komt eraan!         ;28.0;2018-03-13 15:25:43;wkz xw babyxavi indobaby noppies babyboy stoer babystyle babyswag
507;2507;2018-08-09 12:05;https://instagram.com/p/BmQQ7h2Hii3/;+;7.0;617.0;uva_amsterdam;52.377701;4.9001;We’ve loved welcoming lots of students from all over the world to our UvA Summer School over the last few months.  Here are a few photos of our summer school students in action! Photo credit: @amsterdamsummerprograms;617.0;2018-08-09 10:05:00;
508;2508;2017-07-07 19:43;https://instagram.com/p/BWQRAXgjAy6/;0;2.0;30.0;tramkade;51.696461;5.298693;@kingsofcolors  komt terug naar de  op 9&10 september     ;30.0;2017-07-07 17:43:22;festival tramkade streetart urban staytuned denbosch kaaihallen
509;2509;2018-01-10 19:27;https://instagram.com/p/Bdx2rDnhc-4/;+;0.0;14.0;gastouderzwolle;;;Vanmiddag zijn we bij de bibliotheek geweest.  kinderen hebben zelf  leuke boekjes uit gezocht. En vanmiddag ook nog wezen kleien. Was weer een gezellig dag!!         ;14.0;2018-01-10 18:27:12;woensdag kinderen gezellig kleien gastouderopvang kinderopvang zwolle holtenbroek aalanden
510;2510;2018-08-18 19:39;https://instagram.com/p/BmoQEYSnTVc/;0;1.0;29.0;geraldvanzanten;;;          ;29.0;2018-08-18 17:39:15;rodaboys cvvvriendenschaar culemborg voetbal football soccer fußball calcio futbol sportfotografie sportphotography
511;2511;2017-07-17 07:27;https://instagram.com/p/BWossKzjk_T/;0;9.0;309.0;labradicious;51.5;3.61667;Yesterday we went for a walk throught a small part of my old hometown.  So nice when the sun came out  Should walk more often in the city.    . . Blue Skies - Doris Day;309.0;2017-07-17 05:27:03;bolwerk middelburg
512;2512;2017-06-05 20:38;https://instagram.com/p/BU991GzleR-/;0;0.0;29.0;dootjuhhh;52.0667;4.25;What do you want more....friends, family, sea, sun, beach...feels like home                               ;29.0;2017-06-05 18:38:05;holland netherlands kijkduin enjoyingthemoment enjoyingmyson friends friendship family friendsforever sea summer sun beach kid kids kidsofig children childofig playtime enjoy enjoying enjoyinglife enjoyinglifetothefullest love livelife life greattime chillen chilling vriendschap
514;2514;2017-12-10 19:09;https://instagram.com/p/BciAAuPBO54/;0;2.0;34.0;jacolienk;52.373505;4.893208;Amsterdam, schijn een lichie voor mijn!     ;34.0;2017-12-10 18:09:33;AmsterdamLightFestival nofilter uitinAMS AMF2017 Amsterdam
515;2515;2017-09-03 11:06;https://instagram.com/p/BYkr_9IFYPP/;+;4.0;123.0;wesleyvgerven;51.648151;5.053511;Dagje efteling met vrienden!      ;123.0;2017-09-03 09:06:50;efteling Brabant lol sunshine sunday friends
516;2516;2017-03-18 09:49;https://instagram.com/p/BRxfuR4jkro/;+;2.0;71.0;kikkievalkenswaard;;;We hebben vanaf gisteren ook sùper leuke wenskaarten in de winkel          ;71.0;2017-03-18 08:49:56;nieuw wenskaart zwartwit hip leukomteversturen thegiftlabel kikkie valkenswaard happy
517;2517;2017-10-07 11:02;https://instagram.com/p/BZ8OjDRjiaM/;0;9.0;129.0;crn.spymn;52.0;4.36667;Good morning from a rainy -and very windy- Delft!  . . . . . . . . . .                               ;129.0;2017-10-07 09:02:39;travelfolk architectureporn citylife liveauthentic ig_shotz europeanbestdestinations lookup igersamsterdam huffpostgram darlingescapes mytinyatlas citybestpics agameoftones city_explore urbanandstreet thecreative dutch_connextion seemycity travelblogger citylimitless fromwhereistand guardiancities super_holland gramthedam instanetherlands thankyouamsterdam amsterdamworld awesomeamsterdam pathport living_europe
518;2518;2017-12-06 10:52;https://instagram.com/p/BcWz7Oqglyk/;0;1.0;62.0;megan_687;51.983299;5.91667; . . . . .                        ;62.0;2017-12-06 09:52:18;notastockphoto photographer photography photo pic picture mine own yellow orange fall autumn dutch netherlands arnhem sonsbeek camera canon 1000d beautifull pretty instagood nature naturephotography
520;2520;2017-06-18 16:10;https://instagram.com/p/BVe9jXTHPyK/;+;1.0;46.0;lindakoster21;51.553101;5.096165;Lovely day  . .       ;46.0;2017-06-18 14:10:36;piushaven piushaventilburg tilburg tilburg013 tilburgismooi zomerdag summervibes
521;2521;2017-09-30 17:27;https://instagram.com/p/BZq5DHjDixr/;0;1.0;33.0;addik_creations;51.6497;3.9164;Zuidhavenpoort, Zierikzee  New photos on my facebook page. The last ones of Zierikzee before moving on to Ghent and Bruges                         ;33.0;2017-09-30 15:27:42;zierikzee zeeland nederland thenetherlands holland brug toren tower bridge old travel summer travelingphotography photooftheday photography nikon nikonphotography nikonphoto architurephoto architecture travelphoto travel addik_creations addikcreations
522;2522;2017-11-16 13:32;https://instagram.com/p/BbjmYNMl4lr/;0;9.0;115.0;politienijmegenzuid;51.833302;5.86667;Bij een politieonderzoek werden vannochtend in de wijk Hatert een tweetal fietsen aangetroffen in een achtertuin. De fietsen waren niet meer voorzien van sloten door de achterwielen. 1 van de fietsen bleek gesignaleerd te staan als gestolen. Van de 2e fiets waren de unieke kenmerken zoals framenummer en dergelijke verwijderd.  We zijn op zoek naar de eigenaar van deze fiets. Herkend iemand zijn of haar fiets dan is het verzoek contact met de politie op te nemen met vermelding van nummer 2017529798  Beide fietsen zijn in beslag genomen er zijn tot op heden nog geen aanhoudingen verricht ivm dit onderzoek.  Fiets 1 zal teruggegeven worden aan de rechtmatige eigenaar hopelijk kunnen wij fiets 2 ook aan de rechtmatige eigenaar teruggeven.            #;115.0;2017-11-16 12:32:40;Hatert 024 fietsendiefstal gazelle heling gestolen politie nijmegen politienijmegenzuid fietsendief
523;2523;2017-09-15 20:59;https://instagram.com/p/BZEpYjZj0bp/;+;0.0;8.0;paulkaufmann83;51.82246;4.12371;Achter de regenboog.. Twee als je goed kijkt     ;8.0;2017-09-15 18:59:41;twee regenboog regenbogen natuur hellevoetsluis
524;2524;2018-02-27 08:52;https://instagram.com/p/BfsUMqqnRuj/;0;2.0;67.0;duinpark_egmond;;;Goedemorgen Duinpark! Heb jij je (zomer)vakantie al geboekt? Nee? Kijk dan op https://www.belvilla.nl/zoeken/?park=NL-1934-003 voor de prijzen en beschikbaarheid van onze duinvilla’s.                     ;67.0;2018-02-27 07:52:32;duinparkegmond egmondaanzee strand meer ferien vakantie zomer summer sommer family kids travel travelwithkids kinder hund dogs hond mtb wandelen wanderlust surf
525;2525;2017-11-15 16:55;https://instagram.com/p/BbhYxfcHPHo/;0;1.0;52.0;aras_dogukan;51.49662;3.617137;   ilk defa biraz gunduz gozuyle kaldigimiz bu kasabayi gorebildim . Herkesin yaz kis demeden islerine bisikletle gittigi bi yasan var burada .;52.0;2017-11-15 15:55:18;middelburg netherlands
528;2528;2018-01-07 15:01;https://instagram.com/p/Bdpp7OsHV-H/;-;3.0;33.0;politie.zaanstreek;;;"MISBRUIK ALARMNUMMER 112  Afgelopen nacht zijn wij meerdere malen gebeld door een 55-jarige bewoonster uit Wormer.  De vrouw belde onnodig het alarmnummer. Een van de meldingen was: ""ik ben thuis mijn mobiele telefoon kwijt, jullie moeten hem zoeken"". Ter plaatse in Wormer troffen wij een zeer dronken vrouw aan. Wij hebben haar gewaarschuwd voor het onnodig gebruik van het alarmnummer.  Toen wij de straat uit waren gereden werd de meldkamer weer gebeld. Dit keer niet alleen onnodig maar ook nog eens onvriendelijk.  Weer bij de woning aangekomen stond de vrouw voor de deur te schreeuwen op straat.  De vrouw is aangehouden en heeft meerdere processen verbaal gekregen voor haar gedrag.               ";33.0;2018-01-07 14:01:53;politie politiebureau aanhouding Instagent Instacop arrestatie aangehouden Zaanstreek Wormerland Wormer 112 boete dronken misbruik
529;2529;2018-02-02 00:39;https://instagram.com/p/BerD3ItlZl5/;0;3.0;72.0;stevengilchrist;52.450001;4.83333;Day 32 - Tis a peculiar place, is Amsterdam!                             ;72.0;2018-02-01 23:39:09;Joint Spliff Cannabis Week Amsterdam 365DaysOfBlackAndWhitePhotography MonoArt BWStyleOfTheDay Monochrome BlackAndWhite BnWCaptures BnWPhotos 365 365DaysOfBlackAndWhite CreateExplore ArtOfVisuals PhotoOfTheDay FatalFrames BestOfTheDay Monochromatic InstaBlackAndWhite Instagramanet Photography DoubleTap iPhone7Plus iPhone7PhotographyPlus ThroughMyEyes
530;2530;2017-11-04 10:05;https://instagram.com/p/BbEVFm1ndL5/;0;0.0;24.0;magnificent_nails_salon;;;                              ;24.0;2017-11-04 09:05:07;nailsart nails glitter colornails glitternails bling blingnails designnails rhinestones longnails artonnails beautifulnails naildesign nailartdesigns instanails magnificentnails arnhem longnails stilettos stilettonails nailartwow nailartist nailswag colornail nails stiletto chromenail nailarts pigmentnailart stilettonail mermaidnails
532;2532;2018-07-23 08:41;https://instagram.com/p/BlkIEnNheJj/;0;1.0;16.0;connectedwinterswijk;51.96986;6.721210000000001;Ikki watches        ;16.0;2018-07-23 06:41:01;fashionstatement fashionstyling watches fashionaccessories wannahaves ikkifashion connectedfashion winterswijk
533;2533;2018-01-21 20:17;https://instagram.com/p/BeORNy4nFg3/;0;1.0;25.0;hotel_princeville_breda;;;Verras uw geliefde met een luxe overnachting          ;25.0;2018-01-21 19:17:52;14feb valentijnsdag liefde luxe overnachting sauna zwembad massage hotel breda
534;2534;2018-02-07 19:22;https://instagram.com/p/Be58cB1g_-v/;+;2.0;37.0;geppestein;;;Outside it’s freezing cold but inside the stove is doing a great job!!!                              ;37.0;2018-02-07 18:22:54;happy nicewarm lekkervoordekachel comfortablywarm urbex urbexart urbexhdr urbexpeople urbexphoto urbexphotography urbexdecay urbanexploring urbanexploration decay decayed abandonedafterdark abandonedplaces abandonedphotography abandoned_junkies abandonedworld hdr hdrart hdrphoto hdrphotography highdynamicrange lf2018 leeuwarden leeuwarden24 leeuwardenstad kachel
535;2535;2018-06-05 16:33;https://instagram.com/p/BjpX8nUh_XK/;+;1.0;62.0;fritz_von_windhoven;51.652214;5.048596;Nochmal der Baron, dieses Mal aber ganz  . . . . .                              @efteling_de;62.0;2018-06-05 14:33:09;efteling eftelingfotografie eftelingthemepark baron1898 achterbahn rollercoaster thrillride extreme freizeitpark amusementpark themepark bluesky bollingerandmabillard divecoaster color outdoor lake reflection landscape nature sonyalpha alpha7 spaß fun photography photooftheday blog blogger
536;2536;2017-10-21 19:11;https://instagram.com/p/BahJk5tHK-Y/;0;0.0;22.0;finotute;;;Kleurrijk Nijmegen                  ;22.0;2017-10-21 17:11:07;colorful nijmegen nimma gemeentenijmegen streetart streetview tunnel stationclock city citypic instapic instagood ig_mood instamood colors bright mobilephotography parkinglot
537;2537;2018-02-15 19:40;https://instagram.com/p/BfOkxiqB6UL/;0;3.0;21.0;maxinamillion2017;;;My friend caught Chance having a snooze this lunchtime. She's such a stable lover!                     ;21.0;2018-02-15 18:40:10;foal horse brightbay bay baby foalsofinstagram max maxinamillion maxinamillion2017 foal2017 britishwarmblood foalsof2017 mareandfoal foals horseofinstagram colt futureeventer futurejumper renkum mare darkbay
538;2538;2017-04-13 09:07;https://instagram.com/p/BS0Qtr4A4AX/;0;3.0;89.0;missjanjustice;52.083302;4.3167;This is why i love the beach....,                      picture taken last Sunday;89.0;2017-04-13 07:07:54;beach strand playa netherlands holland kijkduin thehague water beachhouse nature landscape landscapephotography vitaminsea natuur sky view trip citytrip travel travelgram latergram
539;2539;2018-02-19 20:33;https://instagram.com/p/BfY-BauF1z3/;0;12.0;99.0;sush.sush;52.3731;4.8922;Morning walks around the Canals of  Amsterdam                   ;99.0;2018-02-19 19:33:12;ThisIsHolland iamsterdam amsterdam visitamsterdam super_holland Amsterdamcity amsterdamview gramthedam travelstagram traveldeeper wonderful_places beautifuldestinations travelawesome doyoutravel passionpassport Canals finditliveit igersamsterdam
540;2540;2017-12-18 11:51;https://instagram.com/p/Bc10OMEjPP7/;+;0.0;8.0;tandenblekenvlaardingen;;;Aanstaande woensdag staan wij op de Ladies Night in de Vue Vlaardingen.  Wil jij meer over tanden bleken te weten komen of zou jij graag gebruik willen maken van onze speciale VUE Actie? Kom dan ook een kijkje nemen bij onze stand!         ;8.0;2017-12-18 10:51:21;actie tanden bleken tandenbleken wit gebit mooi vlaardingen
541;2541;2017-11-01 17:50;https://instagram.com/p/Ba9b807hECi/;0;1.0;64.0;petergoedhart;52.5;6.08333;November                        ;64.0;2017-11-01 16:50:24;autumn fall nature naturelover naturelovers naturephotography landscape landscapephotography landscapelovers landscape_lovers reflection water forest zwolle netherlands holland walk walking hike hiking silence snapshot photooftheday
542;2542;2017-11-18 15:42;https://instagram.com/p/Bbo-1oTH35z/;0;4.0;387.0;komieuitrotterdamdan;;;Plons!  Foto: @jvk.photo                             ;387.0;2017-11-18 14:42:36;maas rotterdamskyline rotterdam rotterdaminbeeld gemeenterotterdam rotterdam_info rotterdamtouristinformation igersrotterdam rtvrijnmond komieuitrotterdamdan 010latenzien rotterdam_gallery 010 igersholland iloveholland placestovisit willemsbrug catch_holland tv_pointofview illgrammers cityscape architecture architectureporn architecturelovers architecturephotography jvkfoto
546;2546;2017-11-17 18:24;https://instagram.com/p/BbmskGen6V6/;+;0.0;27.0;egbertegd;;;Vandaag in het  een   mogen maken. Met diverse onderdelen uit de geschiedenis en het heden van dit mooie stukje    ;27.0;2017-11-17 17:24:26;Raambuurthuis Raambuurt Skyline Deventer workinprogress stencilart muurschildering
547;2547;2017-08-12 01:20;https://instagram.com/p/BXq_Wjvni-a/;0;0.0;31.0;gieterke_01;;;Draak!!!     ;31.0;2017-08-11 23:20:00;dragon draaklichtgeraakt efteling fun family
