;Unnamed: 0;datum;url;sentiment;discussielengte;views;auteur;GPS breedtegraad;GPS lengtegraad;bericht tekst;likes count;datum utc;hashtags
5;1505;2018-03-02 10:17;https://instagram.com/p/Bf0MT57DOd4/;+;28.0;728.0;fleurjoesten;52.083302;5.13333;Daar waar alles een week of twee geleden voorspoedig leek te gaan had ik deze week een tegenslag waar ik fysiek zelfs last van kreeg, met als dieptepunt het moment waarop ik met Romy bij Ted’s aan het ontbijten was en door de steken in mijn buik haast in elkaar zakte en naar huis moest gaan.  Ik ben na de eerste twee weken van mijn nieuwe bijbaantje weggegaan. Waarom, dat laat ik in het midden, maar mijn onderbuikgevoel sprak zo duidelijk dat ik het niet kon negeren. Nu ben ik dus weer op zoek naar iets nieuws. Mocht iemand een gouden tip hebben voor een leuk en vooral stressvrij bijbaantje in centrum Utrecht, dan hoor ik het graag.  Mijn enige wens is dat ik met mijn bijbaantje lekker kan knallen en daarna ook de deur achter mij dicht kan trekken, zodat ik in mei een prachtige rondreis door Canada kan maken en niet op drie soepstengels hoef te leven.  De gouden tip wordt beloond met wijn en chocola. 🥂 : @styledbyromy •          ;728.0;2018-03-02 09:17:33;helpagirlout jobsearching fashion outfit utrecht netherlands europe city blog blogger
6;1506;2017-03-07 11:30;https://instagram.com/p/BRVWgwBgry9/;+;0.0;27.0;ahvoorthuizen;52.186211;5.60872;Koop nu bij de AH voor €16 een dagkaart van de NS! Je kan het hele land door toeren, gezellig met een vriendin, je oma of gewoon in je eentje. Of geef een dagkaart kado aan die verre vriend aan de andere kant van het land!             ;27.0;2017-03-07 10:30:42;albertheijn albertheijnvoorthuizen smidsplein voorthuizen supermarkt ns dagkaart trein dagjeweg spoor gezellig ikspoorniet
9;1509;2017-08-09 07:49;https://instagram.com/p/BXj9haVAuii/;0;0.0;35.0;willjie90;53.17614;6.574681;Getting lost in nature      ;35.0;2017-08-09 05:49:19;groningen netherlands nature fiftyshades_of_nature wanderlust keeponcycling
10;1510;2017-08-22 23:50;https://instagram.com/p/BYHJ0IGgsFG/;0;0.0;15.0;jozienw;;;Tuesday.  ;15.0;2017-08-22 21:50:09;nijmegen summer
12;1512;2017-05-11 14:09;https://instagram.com/p/BT85gpfFpCe/;+;2.0;14.0;liamingrid;;;Ik zie allemaal mooie  dingen!! Eeh en ja....ik werk bij een  en nee ik sta niet in de winkel.... ik doe de ....want die moet ook gedaan worden!     ;14.0;2017-05-11 12:09:42;nieuwe bloemenwinkel administratie interieur interieurstyling potten almelo
13;1513;2017-12-23 15:06;https://instagram.com/p/BdDCi3EnBD2/;0;0.0;24.0;mega_tapijt_oss;51.766701;5.53333;   met       ;24.0;2017-12-23 14:06:38;megatapijtoss trap stofferen tapijt trappen gestoffeerd vloerbedekking oss noordbrabant nederland
14;1514;2017-07-17 17:42;https://instagram.com/p/BWpzE3xlMxv/;0;0.0;39.0;elegantelementphotos;;;I got the amazing opportunity to accompany my grandfather as photographer at the Dutch soccer team FC Groningen's training camp in Germany - and took this photo of players Ritsu Doan and Simon Tibbling. . .                       ;39.0;2017-07-17 15:42:05;Marienhof FCGroningen FCG Groningen RitsuDoan Doan SimonTibbling Tibbling JKBeeld Soccer Germany Klosterpforte Voetbal Sports SportsPhotography SoccerPhotography Photographer Nikon NikonD3 ElegantElement Photography instagram picoftheday
15;1515;2017-11-09 09:25;https://instagram.com/p/BbRIgueFFZX/;0;0.0;22.0;stryjek4;51.916698;4.5;...and bye bye Rotterdam, see you again           ;22.0;2017-11-09 08:25:21;rotterdam holland netherlands city evening street streetphotography urban instapic instagood mobilephotography
16;1516;2017-08-16 10:35;https://instagram.com/p/BX2SDmxFOB3/;0;1.0;36.0;jacky_den_bosch;;;               ;36.0;2017-08-16 08:35:05;tiger top green new collour collection collage musthave musthavecollection autumn winter shop jackymode jacky denbosch winter2017
17;1517;2018-08-12 11:11;https://instagram.com/p/BmX5PyNhf_A/;0;4.0;37.0;ramonwmq;50.88839;5.98008; on the job ;37.0;2018-08-12 09:11:59;nasher70 Heerlen
18;1518;2018-02-24 18:47;https://instagram.com/p/Bflp3VFhuIh/;0;0.0;33.0;ush81;51.916698;4.5;             ;33.0;2018-02-24 17:47:11;rotterdam nederland netherlands europe winter cold sunset harbour ships birds maas sea sky clouds
19;1519;2017-05-29 16:10;https://instagram.com/p/BUrdoejH0iN/;0;0.0;19.0;ontwerpstudio_peper_en_pekel;;;‘Feessiedagen’ Facebook-pagina natuurlijk ook in de nieuwe stijl.    &gall              ;19.0;2017-05-29 14:10:24;ahwassenaar feessiedagen etos gall stannaparochie stiens ronnieflex stuktv vengaboys nightflighttorio killerqueen radiocontinu ontwerp ontwerpstudio peperenpekel reclame communicatie belettering
20;1520;2017-09-29 14:23;https://instagram.com/p/BZn_NztH_Iw/;+;0.0;9.0;judith_lisskids;52.259899;4.55696;Gefeliciteerd Esmee, met je gewonnen jurk van LoveStation22!!       ;9.0;2017-09-29 12:23:52;lovestation22 winaktie jurkjes lisse goud lisskids
21;1521;2017-11-03 23:40;https://instagram.com/p/BbDNjfIlFih/;0;0.0;18.0;kawazjon;;;      ;18.0;2017-11-03 22:40:03;denboschyouth denbosch persoonlijkeontwikkeling personaldevelopment mindfulness power herbalifenutrition
22;1522;2017-12-21 11:04;https://instagram.com/p/Bc9dPR9lkLl/;0;0.0;32.0;prakyat;52.3731;4.8922;         ;32.0;2017-12-21 10:04:27;amsterdam christmas iceskating dutchchristmas netherlands nederlands kerstmarkt icevillage jupiler kerstmis
23;1523;2017-12-18 09:37;https://instagram.com/p/Bc1k2rVFDob/;0;0.0;12.0;apollo_nia;;;Met donkere vingers probeert de boom, verkleumd, de winterzon nog even vast te houden. 1 jaar geleden.       ;12.0;2017-12-18 08:37:04;tree alkmaar wintersun winter sunset netherlands nofilter
25;1525;2017-09-12 21:55;https://instagram.com/p/BY9BaHRHZ80/;0;13.0;1333.0;ricksteveseurope;52.380833;4.636389;"Haarlem, Netherlands on Day 1 of   (At link in bio, go to ""Europe"" under Browse). : Tour guide @mjyglesias";1333.0;2017-09-12 19:55:41;rickstevestours bestofeurope
26;1526;2018-03-10 10:57;https://instagram.com/p/BgI3QfihlNu/;0;0.0;16.0;fee_wright;52.35791;4.87985; ;16.0;2018-03-10 09:57:38;amsterdam stedelijkmuseum
27;1527;2017-12-04 22:11;https://instagram.com/p/BcS4CnPD2-0/;0;4.0;48.0;chantalvantuijlphotography;;;Behind every song, there is an untold story  Model: @mindy.vz  Foto: @chantalvantuijlphotography   Met dank aan Roland Zweers voor de samenwerking!                                 ;48.0;2017-12-04 21:11:18;model modelphotography portrait portret portretfotograaf modelshoot photoshoot chantalvantuijlphotography boxtel fotoshoot fotograaf photo girl photography modellife portraitphotography modelphotography modelcall modelmaterial styling modelbehavior model Canon vintage portraits portraitkillers globe_people dancing ballet
28;1528;2017-08-25 15:51;https://instagram.com/p/BYOBcphAZu8/;+;0.0;32.0;txperience_hk;53.06666600000001;4.8;Beleving in kleur en zwart-wit om mijn blik op dit mooie eiland weer te geven!  My colour and B&W views on the beautiful island of Texel in the Netherlands...                               ;32.0;2017-08-25 13:51:43;texel waddeneilanden texelgevoel tijdvoortexel texelmoment mooitexel texelpics texelmomentje texellandscape nederlandismooi texels igtexel dutch_connextion superholland loves_united_netherlands bestofnetherlands texelnature texelnationalpark texelnatuur Texelfreunde best_nl texelfreunde texelfriends bestofnetherlands wadfoto waddenzeewerelderfgoed evergreenholland texelditweekend texelduinen texelvakantiekrant
29;1529;2017-04-11 15:47;https://instagram.com/p/BSv03RfjmO8/;0;1.0;79.0;boek.een.mascotte;52.292122;5.61589;De  hebben het al weer druk. Vanmorgen tijdens het overblijven op basisschool RKPWA in !   ;79.0;2017-04-11 13:47:34;paashazen ermelo broodenspelen paashaas paashaaspak boekeenmascotte
30;1530;2017-03-13 22:01;https://instagram.com/p/BRl7fHqDdhh/;+;5.0;90.0;williammevissen;;;Haircap Moss Awned Haircap Moss (Bristly Haircap, Polytrichum Moss, Silver-tip Haircap Moss, Polytrichum Piliferum) at nature reserver 'Bergerheide' (Nieuw-Bergen, Netherlands). If you like my work you can visit my website www.williammevissen.nl and also follow me at facebook.com/williammevissenphotography or as @williammevissen at instagram, twitter and pinterest :)                               ;90.0;2017-03-13 21:01:39;bergerheide moss maasduinen limburg noordlimburg nieuwbergen bergen nature haircap moss polytrichum piliferum madeinholland ig_naturelovers ig_discover_nature viewbugfeature ditislimburg ig_discover_holland ig_shotz ig_holland ig_netherlands wonderful_holland wonderful_places nature_lovers nature_shooters canon canonnederland canonphotography canonglobal bestofnetherlands liefdevoorlimburg
31;1531;2018-01-26 10:03;https://instagram.com/p/BeaC4YfFHd0/;+;16.0;86.0;fitforivf;;;It’s all about the LVE... Gisteren waren Jut en Jul weer samen naar het AMC. Onze afspraak stond om 9.00 maar door een twee uur durende file kwamen we rond 10.30 binnen. Het was allemaal geen probleem en we konden gewoon tussendoor! De eicellen groeien aardig door en nu komt het wel erg dichtbij . Als de eicellen tussen de 18 en 22 mm zijn dan zijn ze perfect om eruit te halen. (Is ons vertelt) Wij zitten zo rond de 12 mm. De een is net wat groter dan de ander en ik vind het onwijs interessant hoe dat allemaal opgemeten wordt op het scherm.  Waarschijnlijk denk ik daar over een tijdje anders over 🤦‍. Zondag mogen we weer terug en dan hopen dat de hormonen weer hun best hebben gedaan en de arts ons met een datum voor de punctie naar huis stuurt   ;86.0;2018-01-26 09:03:30;firsttime positivevibes weekend
32;1532;2018-03-22 10:28;https://instagram.com/p/Bgntbrsl3xM/;+;6.0;59.0;lisa_westerveld;;;Wat is dit een geweldige uitslag.  verreweg de grootste en  zegt overtuigend ‘nee’ tegen de   ;59.0;2018-03-22 09:28:14;GroenLinks Nijmegen sleepwet GR2018
33;1533;2018-01-29 11:17;https://instagram.com/p/Beh5tZlFLU2/;0;0.0;9.0;nienke_interieurprojecten;51.716667;5.366667;       ;9.0;2018-01-29 10:17:17;loveyourinterior cursus maakjeeigeninterieurplan rosmalen 15maart dejuistesfeer nienkeinterieurprojecten meldjeaan
34;1534;2017-10-07 21:52;https://instagram.com/p/BZ9Y9dxhYtt/;0;0.0;19.0;lopeninleeuwarden;53.19406899999999;5.80698;Noorder Fit Run zondag 8 oktober  NAINSCHRIJVING  08/10 tot 10:45 mogelijk !  Een 1 km Kidsrun, 5km, 10km en 16,1km staan, evenals een teamrun, op het programma. De opbrengst gaat naar het goede doel binnen @mcleeuwarden . Voor alle deelnemers na afloop het traditionele suikerbroodje ! Alle info via link in bio en/of www.lopeninleeuwarden.nl        ,1km    🦁    Met dank aan sponsors lopen in Leeuwarden:  ;19.0;2017-10-07 19:52:53;hardlopen goededoel 1kmkidsrun 5km 10km 16 bedrijvenloop MCL avlionitas friesland leeuwarden 058 runningcenterleeuwarden FrieslandCampina
35;1535;2018-02-19 18:06;https://instagram.com/p/BfYtQk7BtXL/;0;1.0;79.0;dddancestudiolelystad;;;Wij bedanken alle vrijwilligers die zich hebben ingezet bij de show van 17 februari. Zonder hun was zo'n grote productie niet mogelijk geweest. Mede door hun hebben 300 leerlingen van DD Dance Studio kunnen stralen op het grote podium van het Agora-theater. Een show waar we nog lang over zullen napraten.      ;79.0;2018-02-19 17:06:43;dddancestudiolelystad 2018 purplecarpet 10jarigjubileum dans lelystad
36;1536;2017-07-25 17:52;https://instagram.com/p/BW-amw4Fg8m/;0;0.0;53.0;malokahomedecor;52.3731;4.8922;Yesterday we fell in love with the town of Chulucanas, in northwestern Peru. So today we bring you a sample of their beautiful crafts. Their pottery is created through a unique, multi-step process, a technique inherited from the Vicus culture that existed over 2000 years ago.  Enjoy! Available @malokahomedecor . . . . .                              ;53.0;2017-07-25 15:52:19;wooninspiratie interieur stoerwonen latijnsamerika decoratie woondecoratie woonaccessoires binnenkijken urbanjungle handgemaakt amsterdam homedecor instahome ighome housebeautiful igdecor interior123 homeinspiration housify interior4all decorate homedeco homestyle interieuridee interieur123 nederland inrichting reizen interiorinspiration kleurrijk
37;1537;2017-07-15 15:18;https://instagram.com/p/BWkZGH5hZgi/;0;0.0;14.0;tim_demeyer;;;When the evening falls.    ;14.0;2017-07-15 13:18:52;beeksebergen netherlands lake nature
38;1538;2017-09-02 20:34;https://instagram.com/p/BYjIJPEBckR/;0;5.0;51.0;subhanprasandra;52.21981;5.1814800000000005;INDONESIA JUJITSU TEAM    ;51.0;2017-09-02 18:34:17;Netherlands AsianGames2018 asianindoorgames Hilversum
39;1539;2017-12-09 10:55;https://instagram.com/p/Bceip-4n0TL/;0;2.0;19.0;112_lansingerland;;;Botsing tussen personenauto en scooter Berkel en Rodenrijs  Lees heel het item met beeldmateriaal op onze website, 112lansingerland.nu  , ;19.0;2017-12-09 09:55:20;berkelenrodenrijs lansingerland
40;1540;2017-03-08 14:03;https://instagram.com/p/BRYMvvvg6cS/;0;0.0;1.0;eemskrant.nl;;;Blijverslening voor ouderen in de Gemeente Loppersum - Loppersum – De gemeenteraad van Loppersum heeft, in de raadsvergadering van december 2016, € 80.000,- beschikbaar gesteld voor zogenaamde ‘blijversleningen’. Met een dergelijke lening kunnen woningeigenaren hun woning levensloop bestendig maken. Om er in de toekomst langer te kunnen blijven wonen. De gemeente stelt een aantal voorwaarden aan deze lening, zoals een maximumleeftijd van de  https://www.eemskrant.nl/blijverslening-voor-ouderen-in-de-gemeente-loppersum/  , , ;1.0;2017-03-08 13:03:06;blijversleningen loppersum ouderen
42;1542;2017-08-07 18:21;https://instagram.com/p/BXf8TS-AbPF/;0;0.0;13.0;emmahopstaken;51.651367;4.097332;Morning.    ;13.0;2017-08-07 16:21:41;bruinisse zeeland vastebootmeeuw
43;1543;2018-01-11 15:55;https://instagram.com/p/Bd0DN63nAy1/;0;2.0;24.0;anahataspb;52.5;6.08333;Натюрморт по соседству. Можно каждый день фоткать, что-нибудь новенькое будет стоять, откуда столько реквизита))) . .         ;24.0;2018-01-11 14:55:18;гуляем мы натюрморт отличныйдень голландия netherlands zwolle lifeisgood sundays
45;1545;2017-05-03 19:16;https://instagram.com/p/BTo2PCwh_jM/;+;0.0;206.0;frs1908;;;Nog 4 dagen         ;206.0;2017-05-03 17:16:16;Feyenoord coolsingel rotterdam dewedstrijd excfey kampioen feest schaal
46;1546;2018-08-08 07:39;https://instagram.com/p/BmNNuikgEJz/;0;0.0;36.0;em_rose89;52.366985;4.868285;                   ;36.0;2018-08-08 05:39:18;amsterdam wanderingstreets trams cityofbikes pretty visitinglotsofchesseshops dinner amsterdamfood dehallen foodhallen maza vegetarian alwaysinsearchofgoodfood sydneytravelagent iamamstersam amsterdamtourism helloworld helloworldtravel ers_helloworld emandstueurotrip
47;1547;2018-01-05 21:15;https://instagram.com/p/BdlLIdFBjxm/;+;3.0;69.0;botanicvibes;51.916698;4.5;Rescued this polkadot baby from the store a few weeks ago. Her tips were curling up and some leaves had holes in it.  Not in perfect condition yet but getting there!  . . . . . ________________________________________________                               ;69.0;2018-01-05 20:15:51;begoniamaculata botanicvibes lovethegreen plants houseplants natureindoors indoorgarden indoorjungle plantsofinstagram outsidein greenery planthoarder plantsplantsplants plantgang plantsmakepeoplehappy plantsarefriends horticulture gardening welcometothejungle botanical botanicalgardens foliage leaflove greenedit botanicalpickmeup interiorrewilding urbanjunglebloggers atmine home rotterdam
48;1548;2017-04-12 15:05;https://instagram.com/p/BSyU2RMjA7_/;0;0.0;23.0;ampersantbru;;;Interieur & kleuradvies geven wij graag bij Ampersant!     ;23.0;2017-04-12 13:05:32;ampersant woonwinkel interieurenkleuradvies bruinisse zeeland
49;1549;2017-12-19 15:05;https://instagram.com/p/Bc4vO1dlpCJ/;+;0.0;35.0;queenr.nl;;;WIN WIN WIN!  Wil je kans maken op 1 van onze leuke winterartikelen?!  Like onze Facebook pagina, deel dit bericht en reageer of je een muts, handschoenen of haarband wilt winnen! (Vermeld ook de kleur) Tag je vriendinnen om nog meer kans te maken  31 december maken wij de winnaar bekend, succes! ‍                     ;35.0;2017-12-19 14:05:28;win winactie goodluck winnen actie winwin succes gift winter december cold doetinchem queenr fashion fashionista shoppingonline shop shoppen shoppingaddict gratis free
50;1550;2017-09-24 09:29;https://instagram.com/p/BZalhxUlPii/;+;0.0;7.0;studioietsanders;51.633301;5.35;Vandaag laatste dag van de Atelierroute SintMichielsgestel. Kom gezellig een kijkje nemen in onze studio naast de boerderij. De koffie en thee met lekkers staat klaar tussen 12 en 17! Tot straks!       ;7.0;2017-09-24 07:29:16;anandjoart atelierroute Sintmichielsgestel furnitureart studioietsanders open yourewelcome
51;1551;2017-10-18 08:54;https://instagram.com/p/BaYUq_In66u/;0;0.0;45.0;thegallerybrandstore;52.35503;6.66375;Goosecraft @thegallerybrandstore         ;45.0;2017-10-18 06:54:54;love style brand goosecraft woman jacket pictureday thegallerybrandstore almelo
52;1552;2018-08-30 23:04;https://instagram.com/p/BnHhFinnelY/;0;1.0;58.0;bastiaandemos;;;CityPost.                       ;58.0;2018-08-30 21:04:25;brutal_architecture citypost zwolle creative companies art architecture urbanism industrial zwollestad kijkzwolle rtvoost icu_architecture zwollemijnstad creative_architecture tv_buildings rustlord_unity tv_leadinglines archi_focus_on archi_unlimited unlimitedcities spoorzone038 urbanphotography
53;1553;2018-02-24 16:12;https://instagram.com/p/BflYHrdA3wL/;+;0.0;102.0;pcsbromfietsen;52.51083000000001;4.94184;Als trotse sponsor wensen wij @glennvanstraalen veel succes het komende World Supersport 300 seizoen. Een mooie Piaggio Zip voor in de pitstraat stellen wij beschikbaar en namens ons gehele team heel veel succes          @34fotografie @trucklandnl;102.0;2018-02-24 15:12:08;worldsupersport pcsbromfietsen purmerend officieeldealer officialdealer piaggio zip truckland
54;1554;2017-02-20 19:25;https://instagram.com/p/BQvk5GNFCZn/;0;1.0;13.0;sansambacht;51.683681;5.06959;Oud eiken wagon tafel. Met ibiza stoelen. Op maat voor u gemaakt. Info@sansambacht.nl.      ;13.0;2017-02-20 18:25:13;oudeiken wagon hout ibiza sansambacht Waalwijk
55;1555;2018-03-08 10:40;https://instagram.com/p/BgDrvJEFaU8/;0;21.0;686.0;wijkagentwim;;;Samen met @doenja_politie in  daar geven we twee workshops over de inzet van . Zodat zij daar straks ook de social media nog beter kunnen gaan inzetten.    ;686.0;2018-03-08 09:40:45;steenwijk socialmedia politie steenwijkerland socialmedia presentatie
56;1556;2017-01-07 11:18;https://instagram.com/p/BO9aPSLAbuA/;0;0.0;83.0;apeldoorn_nl;52.215023;5.961859;Raadhuisplein                                 ;83.0;2017-01-07 10:18:43;Apeldoorn Netherlands Europe Veluwe Gelderland Nederland buildings architecture urban street ThisIsHolland ig_europe ig_nederland ig_belgië ig_deutschland ig_italy ig_spain ig_england ig_france ig_world ig_newzealand ig_australia ig_canada burlington sprekendapeldoorn uitinapeldoorn geldersestreken visitveluwe mijngelderland dernederlanden
57;1557;2017-10-23 18:18;https://instagram.com/p/BamNLSxjhyW/;0;2.0;80.0;ar.vivekwarrier;;;A night in Amsterdam!                ;80.0;2017-10-23 16:18:46;amsterdam holland travel night photography travelphotography nederlands reflection canalstreet canal amsterdamcity amsterdamlife amsterdamworld iamsterdam humansofamsterdam awesomeamsterdam
58;1558;2017-10-30 19:36;https://instagram.com/p/Ba4efM3jdYo/;0;1.0;51.0;marijke.van.endhoven;;;Girlfriend in b&w . .                           ;51.0;2017-10-30 18:36:22;dog dogs dogsofinstagram dogs_of_instagram dogumented dogoftheday brindle brindledog brindledogs mutts spanishrescuedog rescuedog blackandwhitephotography blackandwhite dogphotography hond honden hondenfotografie hondenvaninstagram hondvandedag hondenfoto spaansehond zwartwitfotografie zwartwit ginkelsehei ginkelseheide ede
60;1560;2018-03-15 14:37;https://instagram.com/p/BgWIXDujcaT/;0;6.0;98.0;heroine_restaurantandbar;51.923542;4.4918190000000005;Minneola with pickled chicory, olive, ricotta, coconut and fermented celery - Last chance to enjoy this dish before we change up the menu                    ;98.0;2018-03-15 13:37:12;starter heroinerestaurantandbar hetindustriegebouw restaurant bar thebar dining finedining food foodie culinary gastronomy rotterdam rotterdamcity hotspot rottergram nextlevel foodporn foodphotography ceramics
61;1561;2017-09-17 14:53;https://instagram.com/p/BZJJF-Ol2xB/;0;0.0;27.0;clinique_amsterdam_;;;Had a great weekend but is your skin realy thirsty this Sunday? Come in for a moisture treatment  today at our counter @debijenkorf Amsterdam.                     ;27.0;2017-09-17 12:53:43;moisture moisturizer moisturesurge moisturesunday youtimeservice myclinique cliniqueconsultant elcfamily cliniquecounter relax pampering indulge refresh instadaily instagram cosmetics beautyworld debijenkorf bijdebij bijenkorf amsterdam
62;1562;2018-02-28 16:28;https://instagram.com/p/BfvtOnchoZ_/;0;3.0;60.0;joycehamers;51.3867;5.4456;      ;60.0;2018-02-28 15:28:59;schaatsen waalre oudetoren verenigingvandejeugd mooiinitiatief trotsemama 2themoonandback
63;1563;2018-01-15 16:18;https://instagram.com/p/Bd-ZEMvgceE/;0;2.0;42.0;pikkadesign;46.05530200000001;14.5144;PIKKA and RAKETA are looking for new Erasmus+ internship students to take part in our creative work process! Find out more by swiping right!    ;42.0;2018-01-15 15:18:37;pikkadesign pikka circulum
64;1564;2017-12-01 23:33;https://instagram.com/p/BcLTG31FOS-/;0;1.0;27.0;endejong;52.3731;4.8922;COLAB is back! Come by THIS Saturday Dec the 2nd from 10.30 onwards for your most brilliant vintage find. Kerkstraat 389,                ;27.0;2017-12-01 22:33:53;Amsterdam cityphotography vintage shopping kerst sinterklaas partydress design thenetherlands welovevintage colab collectors verzamelen fashion kerkstraat centrum
65;1565;2017-01-26 11:24;https://instagram.com/p/BPuV_eHhdb7/;+;0.0;53.0;aukejorrit;52.515980000000006;6.09761;Libera Me was een groot succes. Met zekerheid durf ik dit mijn beste voorstelling tot nu toe te noemen. Supertrots op iedereen die er aan mee heeft gewerkt!                           ;53.0;2017-01-26 10:24:23;theater theatre drama artiest artist actor acteur acting acteren writer schrijver director regisseur backstage Zwolsetheaters Odeon Deltion Zwolle Netherlands nederland Overijssel DeSpiegel theaterlab OdeonDeSpiegel LiberaMe production
66;1566;2017-08-10 08:07;https://instagram.com/p/BXmkctGBp5I/;0;39.0;555.0;fleursophia;52.154308;5.389631;Morning!  Currently preparing for a day full of meetings and events with @radiatefashion in Amsterdam. Enjoy your day! X;555.0;2017-08-10 06:07:57;
67;1567;2018-01-31 17:01;https://instagram.com/p/BenqsMGFu5R/;+;0.0;16.0;lelystadmediawijs;52.504749;5.47416;Gastles sociale media voor het eerst op @landstedembo in . Erg leuke les met actieve studenten.    ;16.0;2018-01-31 16:01:29;lelystad discussie mediawijsheid mediacoach gastles
68;1568;2017-02-08 13:36;https://instagram.com/p/BQQDcYchIEN/;0;17.0;1605.0;elvisxx71;52.073772;4.341067;Den Haag - Binnenhof Palace;1605.0;2017-02-08 12:36:29;
69;1569;2017-08-05 19:15;https://instagram.com/p/BXa40MYA2xe/;0;2.0;49.0;aafbk63;;;Middagje                  ;49.0;2017-08-05 17:15:02;Harlingen harns friesland fryslân elfsteden frieseelfsteden family architectuur arcitecture mooifriesland havenstad beautiful_holland Holland nederland nederlandismooi Sony sonyxperia xperia
70;1570;2017-04-15 15:30;https://instagram.com/p/BS6GCefBVpW/;0;2.0;73.0;klim_op;51.648804;5.046854;  ;73.0;2017-04-15 13:30:03;Efteling hansengrietje
71;1571;2018-01-07 19:31;https://instagram.com/p/BdqIv2XF-66/;0;0.0;30.0;zandplaat;;;Harde oostenwind , stormschade westkant , groeien de bomen nu op het strand!;30.0;2018-01-07 18:31:13;Ameland Hollum
73;1573;2018-08-12 20:49;https://instagram.com/p/BmY7ZLSlaSS/;+;5.0;69.0;huizeheusden;51.733299;5.13333;"Misschien wel mijn favoriete winkel in Heusden; woonwinkel Che Bello. Woonwinkels zijn voor mij al heerlijke middagbesteding maar bij @chebellowoonwinkel stap ik graag binnen voor hun prachtige servies en fijne geurstokjes. Kijk jij ook graag binnen in woonwinkels? Zeker deze even gaan bekijken tijdens je dagje Heusden!";69.0;2018-08-12 18:49:59;
74;1574;2017-10-28 21:43;https://instagram.com/p/BazbPRXA_ip/;0;0.0;33.0;matthijs.borghgraef;51.450001;5.46667;Magically    by @MartensVisser, an absolute highlight of                 ;33.0;2017-10-28 19:43:57;morphing lighting object dutch design week 2017 eindhoven rotating spinning alien oily bubble reflecting holons ddw ddw17 couldntgetenough wow video
75;1575;2017-09-24 12:50;https://instagram.com/p/BZa8gUlgbAw/;0;1.0;72.0;bestkeptsecretfashion;52.36726;4.871729;About last night...           ;72.0;2017-09-24 10:50:03;amsterdam kinkerstraat bks2017 funcards tequila lemons aboutlastnight drinks party
76;1576;2018-02-17 22:42;https://instagram.com/p/BfUDOdTBuc-/;+;65.0;2336.0;adodenhaag;52.062664;4.382172; YESSSSSS! De drie punten blijven toch nog in Den Haag! Johnsen scoorde de gelijkmaker. El Khayati bezorgde ADO Den Haag de zege in blessuretijd door een benutte strafschop!   LIKE = Heel erg blij mee! ;2336.0;2018-02-17 21:42:28;ADOwil
77;1577;2017-07-18 10:51;https://instagram.com/p/BWro1PcnCal/;0;1.0;37.0;westergasterras;52.387009;4.86992;Terwijl de Amsterdam Fashion Week nog wordt afgebroken schijnt het zonnetje alweer gulzig over onze vlonder... Kom langs en pak die dosis Vitamine D!      ;37.0;2017-07-18 08:51:03;zon terrasjesweer loungen amsterdam westergasfabriek
78;1578;2017-08-09 17:58;https://instagram.com/p/BXlDNPIDP1q/;0;0.0;19.0;iwon.es;;;       przez ;19.0;2017-08-09 15:58:14;rotterdamlove rotterdam city fietsen fiets bicycle rowerem miasto
79;1579;2017-09-21 08:36;https://instagram.com/p/BZSxER3ACLL/;+;1.0;48.0;unruh.olga;52.150002;4.5;"Самые красивые и стильные города находятся в Нидерландах! Ляйден тому подтверждение. Уют, стиль, дизайн, особое искусство жить по-голандски выражается одним словом ""хэзеллих""             ";48.0;2017-09-21 06:36:11;niderland holland leiden gezelligheidkentgeentijd gezellig klok clock zegarek uhr голландия нидерланды искусствожить
81;1581;2017-07-03 16:06;https://instagram.com/p/BWFk9ZkFYxH/;+;3.0;87.0;carlalafashion;52.391109;4.91833;Joooohhhh zoo blij voor jou, lieve Myrthe.. Gefeliciteerd met je nieuwe baan 🥂 Wat boffen ze met jou!! @myrthevdleegte               ;87.0;2017-07-03 14:06:04;toppertje slim lief mooi meisje baan oogst bofkont ijplein gaaf enzogezelligdichtbij carlalafashion wenstjouveel succes
82;1582;2017-09-09 11:41;https://instagram.com/p/BY0MxPOjeBY/;0;10.0;28.0;marjolijn61;;;Bij het eerste Alzheimer Café in Hellevoetsluis na de zomervakantie stond heerlijke huisgemaakte cake klaar. Daarmee werd feestelijk onderstreept, dat 20 jaar geleden voor het eerst in Nederland een Alzheimer Café gehouden werd. Dit jaar is dit het landelijke thema van Wereld Alzheimer Dag.  Als gastspreker was Marjolijn de Jong aanwezig. Zij vertelde hoe zij de zorg voor haar vader ervaren had, en waar zij als mantelzorger vooral tegenaan liep. Zij hoopt met haar boek - Ik leef in een wereld die ik niet ken - vooral een steun in de rug te zijn voor de vele mantelzorgers die de zorg voor iemand met dementie op zich genomen hebben.  In haar boek maakt zij duidelijk, dat artsen en verzorgenden vaak onvoldoende luisteren naar de signalen die mantelzorgers geven. De ervaringen van Marjolijn waren voor veel aanwezigen heel herkenbaar.   ;28.0;2017-09-09 09:41:48;alzheimer dementie boeken ikleefineenwerelddieiknietken alzheimercafe mantelzorg
83;1583;2017-04-18 12:18;https://instagram.com/p/BTBejHqgPe-/;0;0.0;45.0;theskiff;;;Na een mega druk Paasfestival hebben wij iets meer slaap nodig en zijn wij vandaag vanaf 16:00u geopend    ;45.0;2017-04-18 10:18:55;theskiff hilversum slaap
