;Unnamed: 0;datum;url;sentiment;discussielengte;views;auteur;GPS breedtegraad;GPS lengtegraad;bericht tekst;likes count;datum utc;hashtags
433;2433;2018-08-14 03:25;https://instagram.com/p/BmcNdJhA-bF/;+;0.0;13.0;bismillaah.1;;;" Islam   Then did you think that We created you uselessly and that to Us you would not be returned?""(115)  Al-Mu'minoon ( The Believers ) - Aya 115  أَفَحَسِبْتُمْ أَنَّمَا خَلَقْنَاكُمْ عَبَثًا وَأَنَّكُمْ إِلَيْنَا لَا تُرْجَعُونَ ( 115 )   |  |  |  |  |  | |  |  |  |  |  |  |  |  |  |  |  |  |  |  |  |  |  |  |  |  |  |  |  |  |  |  |";13.0;2018-08-14 01:25:32;bible quran Love Christianity pray jesus Lord Truth praying faith worship holy homeless power young live words amsterdam thankyoulord amen hadith angel photography christ islam god have read reading work islam
434;2434;2017-11-05 22:08;https://instagram.com/p/BbIMpIggUXX/;+;0.0;36.0;vetyashearer;53.21670200000001;6.55;Exploring Groningen from the Martini Tower       ;36.0;2017-11-05 21:08:17;martinitoren groningen kathmandu holland netherlands travel
435;2435;2017-09-23 20:44;https://instagram.com/p/BZZOA_CnANv/;0;4.0;167.0;uzerneem;52.524315;5.436858999999999;The Batavia                               @bnw_rose;167.0;2017-09-23 18:44:35;batavia lelystad nederland bnw_captures bnw_universe insta_bw bwmasters igfotogram_bw excellent_bnw igblacknwhite blackandwhite_perfection bnw_demand bnwmood bnw_planet bnw_society bnw_magazine bnw_globe bnw_of_our_world top_bnw bw_lovers bw_photooftheday bw_crew bwstyleoftheday noir_vision bnw_diamond flair_bw rsa_bnw bandwrose bnw_rose
436;2436;2017-04-05 16:20;https://instagram.com/p/BSgb5MegsQy/;+;5.0;83.0;yogavoormama;;;Hi! Op zondagochtend 7 mei as van 10:00-12:00 uur is de eerste zomerworkshop: GLOW yoga & food. Yoga maakt mooi: yoga kan je leren jezelf te accepteren zoals je bent. Je bent meer dan alleen je uiterlijk. Probeer dan ook zo goed mogelijk voor jezelf te zorgen. Een ontspannen persoon is van zichzelf al mooi. Als je van jezelf en je omgeving houdt, straal je!  Stress veroudert je, je lichaam wordt psychisch en fysiek zwaar belast. Met deze workshop GLOW yoga & food ervaar je dat je houding en je innerlijke schoonheid heel belangrijk zijn. Deze fijne en inspirerende workshop zorgt er voor dat je ogen en huid gaan stralen. Je ziet er ontspannen uit en rimpels verdwijnen. Jouw mooie binnenkant krijgt ruimte om naar buiten te stralen! Na de GLOW yoga sessie krijg je gezond voedings-en beauty advies van expert Kyra @kyra_gezondmooi om jou helemaal te laten stralen in het voorjaar en de zomer! Prijs: 35 euro inclusief gezonde hapjes & drankjes in een mooie, rustige en landelijke omgeving in de buurt van Breda. Inschrijven en/of meer info? Stuur even een mailtje naar Gwen: info@yogavoormama.nl               ;83.0;2017-04-05 14:20:46;yoga loveyoga glow beyou beauty workshop zomer zondag breda lovelife healthyfood food blogger lifestyle entrepreneur
437;2437;2017-10-23 22:26;https://instagram.com/p/Bamph0YD0tY/;-;1.0;18.0;essie_ed;;;Supertrots op onze boef ( in  sweater haha) en een grote eer dat hij hieraan mee mocht doen!       https://nnieuws.be/artikel/geslaagde-jumelage-danscenter-time-out-en-dansinstituut-jos-dolstra-ijsselstein-nl;18.0;2017-10-23 20:26:31;uiteraard GersPardoel DansinstituutJosDolstra Dancedancedance IJsselstein Herentals uitwisseling
438;2438;2017-06-15 14:16;https://instagram.com/p/BVXCJRVnTrh/;+;2.0;70.0;lachilenita_040;;;Pastel de choclo oftewel de maïscake nu ook voor twee personen.  Gekruid gehakt, stukjes kipdijvlees, ei olijven, zoete maïspasta met pesto!   Kom gauw proeven in onze keuken!             ;70.0;2017-06-15 12:16:48;laschilenitas downtowngourmetmarket smallehaven eindhovendegekste eindhovenstad eindhovencity eindhovensrondje eindje eindhoven foodhaleindhoven fab040 indebuurt040
439;2439;2017-05-23 08:07;https://instagram.com/p/BUbJluUgUuh/;0;3.0;128.0;laurenskuipers;51.36666500000001;6.166667;Distributie centrum in Venlo.                              ;128.0;2017-05-23 06:07:25;architecture architect archidaily archdaily architectuur architectuurfotografie tv_buildings distributor distribution realestate vastgoed architectureporn architecturephotography architecturalphotography interior forklift transport movement longexposure lines composition car goods arquitetura arquitectura photooftheday immo netherlands venlo industrial
440;2440;2017-08-01 09:36;https://instagram.com/p/BXPjeB8h1eE/;0;1.0;33.0;karin.witte;52.634708;4.73833;Wil jij een soepeler lichaam? Op vrijdag 22 september start ik met een beginnerscursus Hatha Yoga in centrum Wakker in Alkmaar. Op mijn site www.karinwitte.nu vind je alle informatie.       ;33.0;2017-08-01 07:36:51;yoga hathayoga ontspanning lichaam alkmaar meditatie lessen
441;2441;2018-02-25 21:09;https://instagram.com/p/Bfoe_gtFDqa/;0;0.0;15.0;burgerbelangen;;;     ;15.0;2018-02-25 20:09:54;bbe raad053 gewoonsamendoen hbs enschede welove053
442;2442;2018-02-08 17:47;https://instagram.com/p/Be8WVJ-H27p/;+;0.0;11.0;autoschadechrismaassen;50.96670200000001;5.83333;Autoschade Chris Maassen B.V.  ‪  Wenst iedereen een hele mooie vastelaovend!  www.autoschadechrismaassen.nl ‪      ;11.0;2018-02-08 16:47:38;Autoschade Autoschadeherstelbedrijf Sittard Geleen Zuidlimburg
443;2443;2017-10-16 17:17;https://instagram.com/p/BaUEnwMFINw/;0;0.0;55.0;amsterdaminsight;;;"""Having a Rest"", Damsquare;                          ";55.0;2017-10-16 15:17:41;amsterdam iamsterdam amsterdamworld amsterdamcity visitamsterdam amsterdamshots igersamsterdam amsterdamcentre girls women tourism tourisme iloveamsterdam rest luggage holland nederland netherlands niederlande paysbas olanda dam damsquare damsquareamsterdam
444;2444;2017-10-31 13:44;https://instagram.com/p/Ba6bDD2jzjT/;0;0.0;10.0;brasserielaterrasse;52.241299;4.42786;Brasserie La Terrasse is de komende twee weken op maandag en dinsdag de place to be voor stamppotten! Komt u ook oud-Hollands genieten?     ;10.0;2017-10-31 12:44:47;stamppot brasserielaterrasse huisterduin dinner noordwijk
445;2445;2017-07-31 22:48;https://instagram.com/p/BXOZPqRhqOF/;0;7.0;21.0;kocia.renacia;52.0;4.36667;Delft    ;21.0;2017-07-31 20:48:16;delft netherlands blueheart
446;2446;2017-06-01 21:56;https://instagram.com/p/BUzzoDplvyF/;+;2.0;86.0;dijkwerkers;;; @doorarnhem (@get_repost)  Wát een schitterend plaatje en wat een timing Foto: @paulglastra . . .                              ;86.0;2017-06-01 19:56:31;Repost drielsedijk spoorbrugoosterbeek rijn rivier derijn zon zonsondergang sunset sky bridge arnhemstagram arnhem doorarnhem arnhemlife geldersestreken madeinholland instagelderland instanetherlands ig_discover_gelderland rhineriver ruimtevoorderivier rijkswaterstaat prorail nederlandsespoorwegen ns metronieuws treinreis ig_arnhem arnhemzuid
447;2447;2017-08-10 01:52;https://instagram.com/p/BXl5f8kFc5L/;0;0.0;53.0;paula180883;52.268684;4.541492;The most sweetest cat after a long day @ the best fantasy festival in the Nederlands. photographer Martin smit                        ;53.0;2017-08-09 23:52:39;castlefest catlover cat cosplay facepaint schmink cosplayer fantasy fantasycosplay fantasycosplayers keukenhof lisse model kids kidsmodel bodypaint colour purple blue green nofilter girl weekend festival
448;2448;2017-05-21 11:03;https://instagram.com/p/BUWUJfZh_nq/;0;12.0;142.0;pam_77s;51.92643;4.442596;Girls girls girls.., toffler tot volgend jaar  ;142.0;2017-05-21 09:03:29;tofflerfestival toffler rotterdam girls techno instaparty instamoments instadaily instafriends instafestival traditie
450;2450;2017-12-21 18:46;https://instagram.com/p/Bc-SGm8nZaW/;0;0.0;18.0;magnificent_nails_salon;;;                              ;18.0;2017-12-21 17:46:23;nailsart nails glitter colornails glitternails bling blingnails designnails rhinestones longnails artonnails beautifulnails naildesign nailartdesigns instanails magnificentnails arnhem longnails stilettos stilettonails nailartwow nailartist nailswag colornail nails stiletto chromenail nailarts pigmentnailart stilettonail mermaidnails
451;2451;2017-09-08 18:37;https://instagram.com/p/BYyXgypAlnu/;+;2.0;24.0;elema_fotografie;;;Topvakantie gehad!     ;24.0;2017-09-08 16:37:11;lauwersoog strand zand overal
452;2452;2018-08-26 11:52;https://instagram.com/p/Bm8BBZkBkeM/;0;1.0;212.0;__kasiaa___;51.916698;4.35;     ;212.0;2018-08-26 09:52:35;party polishgirl vlaardingen nicenight niceparty
453;2453;2017-10-28 16:54;https://instagram.com/p/Bay7ijBHBIy/;+;0.0;24.0;kellxboss;52.368847;4.888898;Dagje Amsterdam!     ;24.0;2017-10-28 14:54:47;cafehoppe gezelligheid vrienden leef
454;2454;2018-02-14 20:47;https://instagram.com/p/BfMHrIuBVw3/;+;5.0;21.0;beauty_style_sharon;;; Happy Valentines Day  Tag jou vriend, vriendin, moeder, oma, broer of zus met een  waarvan jij vind dat die een knipbehandeling verdient en maak kans op een 'GRATIS' knipbehandeling voor jullie allebei!🤗            ;21.0;2018-02-14 19:47:24;valentinesday giveaway newhair newyou kapsalon schoonheidssalon browbar lvl extentions spraytan beautystylesharon raalte
455;2455;2018-02-25 11:53;https://instagram.com/p/BfnfWeMnsvo/;0;2.0;36.0;kadoinhuis;51.36845;6.17034;Nieuw eclipse van                           ;36.0;2018-02-25 10:53:48;doiydesign shopping koopzondag venlo klaasstraat klaosstraot retail webshops home_accessories gift giftideas present interieur interior giftshop venloverwelkomt kado cadeau cadeauwinkel wooninspiratie inspiration homedecor interiordesign interieur_design homestyling
456;2456;2017-11-20 21:50;https://instagram.com/p/Bbuyfw1hZ2t/;0;10.0;244.0;fotografiemanon;;;Fotografie Manon Ruiter                           ;244.0;2017-11-20 20:50:12;sunset sunsetporn sun ameland iameland beach clouds sky nature landscape landscapehunter naturephotography beautifulsky thisisholland ig_discover_holland super_holland canonnederland liveforthestory eos landscapelover ig_landscapes ig_sunsetshots sea northsea whywelovenature fiftyshadesofnature discover
457;2457;2017-07-11 04:40;https://instagram.com/p/BWY81XhA8Q5/;+;2.0;77.0;dr_dulanjalee;52.36002;4.884976999999999;•°• A m s t e r d a m •°• One of my fave cities in the world! Outside the Rijksmuseum.  The dutch are hilarious and such friendly people! 🤘🤗 Cant wait to go back!                          ;77.0;2017-07-11 02:40:16;iamsterdam holland wanderlust travel travelblogger weed redlightdistrict food chips architecture tulips dance fun leg vacationmode tbt amsterdam tourist whitejeans walk poffertjes pancakes dutch fun crazy
458;2458;2017-11-27 13:11;https://instagram.com/p/Bb_4vg9laVv/;0;0.0;573.0;planetninetyone;;;                                  @91ninetyone.kz  @z_netyone  @zaqcount @bqlq.qi  @acetagrammy @xcialem;573.0;2017-11-27 12:11:52;NINETYONE eaglez QPopGeneration qpop juzenertainment juzvisual Az Azamatzenkaev Alem Batyrkhanmalikov Ace Azamatashmakyn Zaq Dulatmukhametkaliev Bala Daniyarkulumshin 91ninetyone 91 kagazkeme кагазкеме қағазкеме yeskitaspabii mensenemes XCI жолыңнантайма ерекше менсенемес OZGESHEBOL qarangyzharyq suasty
459;2459;2017-11-26 00:32;https://instagram.com/p/Bb79DXjDmo2/;0;2.0;26.0;niflair;50.849998;5.6833300000000015;Maas, oasis of tranquility.  . .                              ;26.0;2017-11-25 23:32:34;travel travelgram traveling travelphotography traveller travelblogger travelpic travellife instatravel wanderlust photography trip instagood traveladdict photooftheday travelworld netherlands netherlandsphoto holland maastricht city citylife cityscape citylights streetphotography street urban citytrip flair maas
460;2460;2018-04-16 10:37;https://instagram.com/p/Bhn_hztnO74/;0;2.0;18.0;inspiratiehoeve;;;Afgelopen weekend een workshop inclusief high tea mogen organiseren. Dat maakt het geheel wel extra feestelijk! Bij interesse, vraag eens naar de mogelijkheden.                 ;18.0;2018-04-16 08:37:45;workshopboerderij hightea boekelo uitintwente buitenleven landleven inspiratiehoeve arrangementen vergaderlocatie workshopmozaïek mozaïeken vrijgezellenfeestje bedrijfsuitje teamuitje leukidee enschede
461;2461;2017-12-27 13:36;https://instagram.com/p/BdNLY81BE3N/;0;0.0;184.0;eddyseindhoven;;;READY FOR A NEW YEAR🥂 SHOP YOUR OUTFIT @eddyseindhoven  OPEN TILL 18:00 ALWAYS NEW ARRIVALS                ;184.0;2017-12-27 12:36:20;menstyle mensfashion shopthelook ootd almost newyear chique casual styling degoedelabels zumo eddys eindhoven shopping time day
463;2463;2017-08-18 08:10;https://instagram.com/p/BX7LJglheL6/;+;0.0;33.0;gemeenteoisterwijk;;;De hei staat nog tot +/- half september prachtig in bloei! Moeite waard om eens een kijkje te gaan nemen in natuurgebied  Bedankt @robrokven voor deze foto!       ;33.0;2017-08-18 06:10:55;Kampina oisterwijkinbeeld oisterwijk natuurmonumenten brabant oisterwijksebossenenvennen bezoekoisterwijk
464;2464;2017-10-15 12:41;https://instagram.com/p/BaRAMQ5h5ED/;+;0.0;33.0;jolandasplinter;52.288849;5.97055;Oktoberfest 2017  vaassen is weer een feit  Met super gezellige en leuke mensen        ;33.0;2017-10-15 10:41:15;oktoberfest2017 thema bier wine Party fun crazy lol
465;2465;2017-11-13 20:46;https://instagram.com/p/BbcppDTDinI/;0;2.0;36.0;and.ram;51.916698;4.5;Upside down                    ;36.0;2017-11-13 19:46:29;tb rotterdam netherlands skyscraper city landscape architecture architettura design views colours light travelling explore happiness lifeisgood canon aroundtheworld orange europe
466;2466;2017-12-03 01:19;https://instagram.com/p/BcOD_KXBeMp/;0;1.0;38.0;karen75;52.373505;4.893208;Wed Nov 29, 2017 -  Mom, Nancy, and I went for a walk to check out the Amsterdam Light Festival.       ;38.0;2017-12-03 00:19:29;amsterdamlightfestival amsterdamlightfestival2017 amsterdam gramthedam netherlands holland
467;2467;2018-03-22 13:37;https://instagram.com/p/BgoDDXpFABI/;+;2.0;59.0;jessicahouseofhealth;;;"RESULTAAT ALARM!!! We hebben weer een fantastisch resultaat mogen behalen! Naast de kuur van 4 maanden heeft Shirien Van Maurik 10 Endermologie behandelingen ondergaan om haar huid mooi, glad en steviger te maken. Haar doel is ""zeker"" doorgaan met deze fantastische en effectieve manier van beweging in combinatie met het toepassen van de juiste voedingsvisie. Wil jij dit ook? Profiteer deze maand nog van € 100,- voordeel op alle advies kuren!! Via onderstaande link kun je een afspraak maken voor een geheel vrijblijvende Body-Check én proefles.  www.house-of-health.nl  040-2028280  http://house-of-health.nl/contact/ • • •                   #";59.0;2018-03-22 12:37:09;happy healthylifestyle afvallen geendieet motivation goals healthyliving coach mindset fitgirl womanshealth menshealth boostenergy afvallen gezondzijn gezondheid fit koolhydraatarm lowcarp
468;2468;2017-05-27 22:00;https://instagram.com/p/BUm8EBxBC1e/;0;0.0;7.0;starburst_meow;;;Woweeeee 🦊🦀      ;7.0;2017-05-27 20:00:06;sunset sky thenetherlands hilversum orange wow
470;2470;2017-11-19 15:10;https://instagram.com/p/Bbrf_PIhM9Q/;+;2.0;54.0;studiopunter;51.88308;4.488251999999999;Volgend jaar staat ie gewoon bij ons   ;54.0;2017-11-19 14:10:45;goudentelevizierring ahoy kroncrv
471;2471;2017-09-07 20:18;https://instagram.com/p/BYv-Ufggtj_/;0;2.0;46.0;hoogblik;51.851109;5.87194;Herkenbaar?    ;46.0;2017-09-07 18:18:34;nijmegen waalbrug dji phantom4pro
472;2472;2017-08-02 00:24;https://instagram.com/p/BXRJGucD1SD/;+;0.0;46.0;hulshofanita;52.0;4.36667;Beautiful Delft                             ;46.0;2017-08-01 22:24:58;delft oldcity old oldtown canal canals dutchcanals inspired thenetherlands paysbas holland dutch dutchstyle historicalplaces historicarchitecture vieilleville architecturephotography traveller travellingthroughtheworld travelphotography travelgram oudestad altestadt lespaysbas zuidholland gezellig gezelligesfeer cosytown fiftyshades_of_history beautifuldestinations
473;2473;2017-08-12 20:45;https://instagram.com/p/BXtEu3xlx7K/;+;2.0;27.0;marijneveraarts;51.5;3.61667;     ;27.0;2017-08-12 18:45:29;homesweethome still middelburg zeeland goodtobeback
475;2475;2017-08-16 23:06;https://instagram.com/p/BX3oAcJFT2H/;0;1.0;47.0;broodjestijdbv_monique;;;Raw carrot cake VEGAN GF PALEO DAIRYFREE RAW                     .nl   http://www.wholeheartedeats.com/2015/04/raw-carrot-cake-with-cashew-lemon-cream-html/;47.0;2017-08-16 21:06:07;glutenvrij glutenfree vegan veganistisch vegetarisch vegetarian paleo lowcarb raw rawvegan dairyfree lactosevrij sugarfree suikervrij easybaking rawcarrotcake makkelijkemaaltijd noeggs Rotterdam Broodjestijd Healthylunch 010
476;2476;2017-04-29 17:23;https://instagram.com/p/BTeWIexg8-b/;0;2.0;15.0;studiockoe;51.916698;4.5;Een rondje Rotterdam. Al zo hier en daar te vinden in de stad en via ckoe.net/rondje            ;15.0;2017-04-29 15:23:21;gers gersrotterdam rottergram rotterdam010 city rotterdam rottergram010 kubuswoningen erasmusbrug station stationkapsalon ret
477;2477;2017-05-30 13:00;https://instagram.com/p/BUtsr4_gfz6/;0;1.0;24.0;florekbv;51.9333;4.58333;Coming soon...new project                                 ;24.0;2017-05-30 11:00:25;happyclient hardwork project renovation office verbouwen bouwen onderhoud vastgoed vastgoedbeheer happyclient solution hardwork lovemywork lovemyjob job workout werken hardwerken wanden design interieur amsterdam realestate workspace appartament woning window amsterdam nederland afbouw beheer renovatie
478;2478;2017-12-14 22:50;https://instagram.com/p/Bcssc8Wg-tP/;+;0.0;21.0;tudowell;52.0;4.36667;Love Delft    ;21.0;2017-12-14 21:50:18;tudowell delf netherlands
479;2479;2018-02-21 21:54;https://instagram.com/p/BfeQ3GKF6aP/;+;1.0;371.0;angeliki_pap;52.353779;4.91194;It’s never too early for G&T                    #;371.0;2018-02-21 20:54:01;wednesday evening amsterdam stories nightout canvas ontop casual ginandtonic oneofthesenights inlovewiththisview orangeandcloves lovingit nike smile
480;2480;2017-10-19 08:07;https://instagram.com/p/Baaz_-AnMMH/;+;4.0;41.0;feelyourweb;52.259537;4.55816;Ook zo verliefd op deze schattige muisjes?  Doet me denken aan vroeger. Ik had ook zo’n poppetje in een doosje, mijn tante breide dan het kussentje en dekentje.                 ;41.0;2017-10-19 06:07:07;lisse feelyourweb conceptstore shopinshop webshop website speelgoed maileg muis doosje verwenjehuis tanden tandendoosje pop poppenhuis poppen
481;2481;2018-01-16 15:53;https://instagram.com/p/BeA7AYOF43g/;+;0.0;25.0;rijnijssel;;;Wat een topper! Onze student Amy van der Velden won vandaag de kwalificatiewedstrijd Schoonheidsspecialist bij Worldskills Netherlands in Utrecht. Top gedaan Amy, van harte gefeliciteerd. Op naar de finale! ;25.0;2018-01-16 14:53:40;skillsheroes
482;2482;2017-10-12 17:43;https://instagram.com/p/BaJ0ZfMHsu7/;+;40.0;112.0;mahsah_;52.157532;4.48532;Today was a very special moment. I am so proud to say that I have received a Master of Science degree in Clinical Psychology! Ready to start my journey as a psychologist. 🤓                   ;112.0;2017-10-12 15:43:31;graduation masterdegree milestone achievement psychology proudmoment excitement proud happiness dedicated enjoy life love smile positivity mindfulness leiden explore neverstopexploring
483;2483;2017-09-12 12:37;https://instagram.com/p/BY8BiozHbbC/;0;2.0;72.0;rijksvastgoednl;;;Architectenbureau OMA is genomineerd voor ARC17 Architectuur Award met hun ontwerp voor .  Over Rijnstraat 8 door OMA zegt de jury: ‘Voor de manier waarop een voormalige ministeriegebouw is getransformeerd tot een Rijkskantoor met een ongekend laag energielabel, en het daarbij zowel visueel als functioneel naar de stad is geopend, het verblijfsklimaat en de interne routing zijn verbeterd, en een nieuw publiek plein is gecreëerd.’ Rijkskantoor Rijnstraat 8, naast het Centraal Station in Den Haag, is grootscheeps verbouwd en geschikt gemaakt voor verschillende ministeries en diensten. Rijnstraat 8 is onderdeel van het Masterplan kantoorhuisvesting Den Haag. Voorheen was in het pand het voormalige ministerie van VROM gevestigd. Sinds juli 2017 zijn hier gevestigd: de ministeries van Buitenlandse Zaken (BZ) en Infrastructuur en Milieu (IenM), het hoofdkantoor en loket Immigratie- en naturalisatiedienst (IND), het Centraal Orgaan opvang asielzoekers (COA) en de Dienst Terugkeer & Vertrek (DT&V).    @oma.eu;72.0;2017-09-12 10:37:36;Rijnstraat8 rijkskantoor rijksvastgoed transformatie
484;2484;2017-01-26 08:03;https://instagram.com/p/BPt_A8-gJMn/;0;0.0;27.0;eigengeraaid;;;De foto's afgedrukt                         ;27.0;2017-01-26 07:03:37;eigengeraaid fotografie photography analoog analogue oldschool rolleiflex spector 200iso kleur color natuur nature koud cold snow sneeuw ijs ice froozen bevroren slagenlandschap staatsbosbeheer waalwijk mooiwaalwijk
485;2485;2017-09-26 12:00;https://instagram.com/p/BZgAcaPFrvY/;-;4.0;218.0;debshealthylife;51.5667;4.8;Hola chica!  Dagje werken  Vanavond aanwezig bij de Ladies Night van @abnamronl Breda voor @healthadviesbreda Byeeee Shitzooi, vergeet ik even te zeggen dat als je mijn nieuwe blog nog niet hebt gelezen dat je dat dan wel ff moet doen. Of niet. ;218.0;2017-09-26 10:00:40;wieleestdietroepanyway
486;2486;2017-12-27 18:54;https://instagram.com/p/BdNv2s7Ajnj/;+;0.0;73.0;huininkict;;;Customer Statistics koppelt winkelapparatuur, zoals uw beveiligingscamera aan slimme beeldanalyse software in de cloud. Zo weet u hoeveel klanten of bezoekers er komen. Dat kan per dag, per week en zelfs per uur. Check ons blog in de bio!           ;73.0;2017-12-27 17:54:58;huinink ictbedrijf zeeland ict ellemeet detailhandel customerstatistics beveiligingscamera winkels shops uwpartnerinict
487;2487;2017-06-27 17:55;https://instagram.com/p/BV2Ur_ZF0PX/;0;4.0;172.0;dirksfietsenwerkplaats;51.932709;4.46979;Inspectie bij de 1 na beste fietsenmaker van Rotterdam.                ;172.0;2017-06-27 15:55:17;fietsenwerkplaats bromptonbicycle bromptonlovers bromptonlife eennabeste bicyclerepair bicyclerepairman bicyclerepairwoman superteam rotterdamnoord rotterdamnoordrocks rotterdam inspectie collegas concurrent
488;2488;2018-03-20 17:29;https://instagram.com/p/BgjUCTWDMyq/;0;0.0;29.0;den_haag_centraal;;;Koning Abdullah II bin Al Hussein en koningin Rania Al Abdullah van Jordanië zijn twee dagen in Den Haag. Op het programma staat onder andere een bezoek aan @theaterdiligentia. Op de foto staat de Jordaanse koningin (midden) voor de ingang van het theater aan het Lange Voorhout. Links, met ambtsketen, burgemeester Pauline Krikke en rechts koningin Máxima.            | Foto: @winishchedi;29.0;2018-03-20 16:29:21;jordanie koning koningin willemalexander diligentia langevoorhout 070 humansofthehague thehague jordan staatsbezoek
489;2489;2018-01-09 19:44;https://instagram.com/p/BdvT6BcjUvf/;0;5.0;20.0;barrestaurantdepraam;;;Onze enige echte muziek quiz komt er weer aan! Donderdag 25 januari om 20:00, schrijf je nu in. Maximaal 5 personen per team        ;20.0;2018-01-09 18:44:56;barrestaurantdepraam depraam aalsmeer muziek quiz muziekquiz feestje
490;2490;2018-01-13 18:58;https://instagram.com/p/Bd5hxgdh9pQ/;+;6.0;86.0;atalanta81;51.69501500000001;5.318553;                           @gemeenteshertogenbosch;86.0;2018-01-13 17:58:30;shimmer schemer shimmery schemering view uitzicht reflection weerspiegeling mirroring wonderful beautiful pretty lovemyview water waterside waterkant nature naturelover naturegram clouds cloudy blue nofilter ijzerenvrouw prinshendrikpark denbosch
491;2491;2017-11-14 12:25;https://instagram.com/p/BbeVHlLAhEQ/;0;3.0;41.0;jvphotography1995;52.002499;5.4608;Autumn path                           ;41.0;2017-11-14 11:25:38;autumn leaf leaves forest ig_nature ig_naturelovers tree trees ig_autumn fall nederland dutchnature natuur naturephotography photography nature natuurfotografie instanaturelover canon canonnederland 1300d gooutside ig_watchers natureporn natureshots natures amerongen
492;2492;2017-12-15 12:48;https://instagram.com/p/BcuMX5egNpd/;+;6.0;44.0;fitpro_nl;52.245888;5.234032;Whishing you a lovely  weekend! . 912 lampjes . .                         ;44.0;2017-12-15 11:48:28;kerst kerstversiering lights 912 heart professional personal training personaltraining fitpro fitprolaren behealthy movemore stayfit beapro blaricum hetgooi personalizedtraining fitpro lifestyle health instagood trainen training fit
493;2493;2017-04-11 17:03;https://instagram.com/p/BSv9l3Dj5Ex/;+;0.0;18.0;dsalverda;;;Ik vind hem zo leuk!    ;18.0;2017-04-11 15:03:50;padlangshetwater Camminghaburen Leeuwarden
494;2494;2018-05-02 20:50;https://instagram.com/p/BiSSYfdFQ8s/;0;0.0;8.0;cindyvervuren;;; ;8.0;2018-05-02 18:50:36;gemeentebreda breda
495;2495;2018-08-09 16:10;https://instagram.com/p/BmQtC_lndYo/;0;1.0;37.0;marccainmaastricht;50.847919;5.69358;Loving these leather pants! What about the fabulous color? Looks like fall... . . .                        ;37.0;2018-08-09 14:10:42;MarcCain Visitmaastricht Fashionista Maastricht ReadyToWear Style Service Colorful Stokstraatkwartier Maastrichtcity Maastrichtcityapp chapeaumagazine shopping marccaincollections shoes germanfashion fashionista bikerstyle keepontruckin dresstoimpress leatherpants bordeaux boots newarrivals
497;2497;2017-12-18 16:36;https://instagram.com/p/Bc2U4zbAYi3/;+;0.0;3.0;turbotheorie.nl;;;   Leren vroeg in de morgen, is dezelfde middag  zonder zorgen!   in 1 dag! Gefeliciteerd Ben, Livia, Sihem, Marah, Ahmed , Najoua, Branton, Lisanne, Gerda, Souhailla, Dominique, Pieter, Mike, Mike, Peter, Miral, Choman, Maria, Kim, Kevin, Freeke, Maarten, Tommie, Tom, Ayla, Sharon, Mees, C.M.J.P., Demi, Owen, Merel!   ©;3.0;2017-12-18 15:36:47;Eindhoven TurboTheorieNL slagen AutoTheorie Theoriecursus TurboTheorieNL
498;2498;2018-06-08 14:08;https://instagram.com/p/Bjw1yALhpQa/;0;1.0;59.0;trisaktiuniversity;;;Regrann from @hmttusakti - MINING FACT TIME! Dimensi batuan yang diproduksi pada sistem penambangan quarry, pada umumnya adalah mineral yang berbentuk prismatik pendek atau balok-balok yang memiliki ukuran dan bentuk yang kasar.  Quarry pada dasarnya sama dengan open pits, namun yang membedakannya adalah material yang ditambang.  Open pit pada dasarnya merupakan tambang terbuka yang menambang mineral logam. Sedangkan quarry pada dasarnya merupakan sistem penambangan terbuka yang menambang mineral non logam atau batuan, contoh material yang biasanya ditambang pada quarry yaitu : marmer, batu granit, dan masih banyak lagi yang lainnya.     - ;59.0;2018-06-08 12:08:32;miningfact viva073 073 hmttusakti regrann
499;2499;2017-08-23 12:08;https://instagram.com/p/BYIeWl0HVzQ/;0;0.0;18.0;schatjesschoffies;51.972866;5.346475;Nieuw binnen 10Days Snake Legging          ;18.0;2017-08-23 10:08:51;nieuwecollectie wijkbijduurstede 10days hipstamama webwinkel damesmode dames 10dayslifestyle linkinbio nuonline
500;2500;2017-10-19 13:39;https://instagram.com/p/BabaAomD0Al/;0;0.0;29.0;smidsteigermeubels;;;Voor @natuurlijkpresteren.nl een steigerhouten tafel op maat gemaakt. Het steigerhouten blad is bewerkt met vernis en het onderstel is gemaakt van aluminium steigerbuizen.   Ook iets voor u?  Neem dan vrijblijvend contact met ons op!                 ;29.0;2017-10-19 11:39:16;steigerhout gebruiktsteigerhout hout aluminium steigerbuis steigerbuizen maatwerk bureau kantoor meubels kantoormeubels raamsdonksveer geertruidenberg madeby smid
501;2501;2018-03-13 12:41;https://instagram.com/p/BgQxhiWDvaW/;0;0.0;31.0;julie.o.atelier;51.916698;4.5;C o f f e e &  S u n         #    ;31.0;2018-03-13 11:41:27;coffeetogo outside hoi julieo sunandcoffee rotterdam schaapje YESmonkistyle monki weekday charlietemple
502;2502;2017-07-26 15:47;https://instagram.com/p/BXAxGruF90N/;0;0.0;22.0;beth_rehakova;;;Anne Frank's house        ;22.0;2017-07-26 13:47:23;amsterdam nl annefrank history traveling door czechgirl
